"MTU (CET/CEST)","Generation - Wind Offshore [MW] Day Ahead/ BZN|ES","Generation - Wind Offshore [MW] Intraday / BZN|ES","Generation - Wind Offshore [MW] Current / BZN|ES","Generation - Wind Onshore [MW] Day Ahead/ BZN|ES","Generation - Wind Onshore [MW] Intraday / BZN|ES","Generation - Wind Onshore [MW] Current / BZN|ES"
"18.09.2022 22:30 - 18.09.2022 22:45","n/e","n/e","n/e","5640","5700","5593"
"18.09.2022 22:45 - 18.09.2022 23:00","n/e","n/e","n/e","5618","5688","5576"
"18.09.2022 23:00 - 18.09.2022 23:15","n/e","n/e","n/e","5597","5689","5550"
"18.09.2022 23:15 - 18.09.2022 23:30","n/e","n/e","n/e","5555","5647","5513"
"18.09.2022 23:30 - 18.09.2022 23:45","n/e","n/e","n/e","5510","5590","5463"
"18.09.2022 23:45 - 19.09.2022 00:00","n/e","n/e","n/e","5463","5525","5409"
"19.09.2022 00:00 - 19.09.2022 00:15","n/e","n/e","n/e","5592","5259","5259"
"19.09.2022 00:15 - 19.09.2022 00:30","n/e","n/e","n/e","5529","5223","5223"
"19.09.2022 00:30 - 19.09.2022 00:45","n/e","n/e","n/e","5466","5181","5181"
"19.09.2022 00:45 - 19.09.2022 01:00","n/e","n/e","n/e","5401","5132","5132"
"19.09.2022 01:00 - 19.09.2022 01:15","n/e","n/e","n/e","5346","5175","5175"
"19.09.2022 01:15 - 19.09.2022 01:30","n/e","n/e","n/e","5272","5112","5112"
"19.09.2022 01:30 - 19.09.2022 01:45","n/e","n/e","n/e","5192","5042","5042"
"19.09.2022 01:45 - 19.09.2022 02:00","n/e","n/e","n/e","5106","4967","4967"
"19.09.2022 02:00 - 19.09.2022 02:15","n/e","n/e","n/e","5023","4974","4974"
"19.09.2022 02:15 - 19.09.2022 02:30","n/e","n/e","n/e","4932","4888","4888"
"19.09.2022 02:30 - 19.09.2022 02:45","n/e","n/e","n/e","4841","4790","4790"
"19.09.2022 02:45 - 19.09.2022 03:00","n/e","n/e","n/e","4748","4686","4686"
"19.09.2022 03:00 - 19.09.2022 03:15","n/e","n/e","n/e","4662","4759","4759"
"19.09.2022 03:15 - 19.09.2022 03:30","n/e","n/e","n/e","4567","4658","4658"
"19.09.2022 03:30 - 19.09.2022 03:45","n/e","n/e","n/e","4471","4554","4554"
"19.09.2022 03:45 - 19.09.2022 04:00","n/e","n/e","n/e","4373","4449","4449"
"19.09.2022 04:00 - 19.09.2022 04:15","n/e","n/e","n/e","4284","4387","4387"
"19.09.2022 04:15 - 19.09.2022 04:30","n/e","n/e","n/e","4178","4298","4298"
"19.09.2022 04:30 - 19.09.2022 04:45","n/e","n/e","n/e","4067","4207","4207"
"19.09.2022 04:45 - 19.09.2022 05:00","n/e","n/e","n/e","3956","4113","4113"
"19.09.2022 05:00 - 19.09.2022 05:15","n/e","n/e","n/e","3836","3897","3897"
"19.09.2022 05:15 - 19.09.2022 05:30","n/e","n/e","n/e","3736","3815","3815"
"19.09.2022 05:30 - 19.09.2022 05:45","n/e","n/e","n/e","3645","3734","3734"
"19.09.2022 05:45 - 19.09.2022 06:00","n/e","n/e","n/e","3564","3652","3652"
"19.09.2022 06:00 - 19.09.2022 06:15","n/e","n/e","n/e","3485","3539","3539"
"19.09.2022 06:15 - 19.09.2022 06:30","n/e","n/e","n/e","3418","3457","3457"
"19.09.2022 06:30 - 19.09.2022 06:45","n/e","n/e","n/e","3355","3380","3380"
"19.09.2022 06:45 - 19.09.2022 07:00","n/e","n/e","n/e","3290","3305","3305"
"19.09.2022 07:00 - 19.09.2022 07:15","n/e","n/e","n/e","3251","3391","3391"
"19.09.2022 07:15 - 19.09.2022 07:30","n/e","n/e","n/e","3161","3310","3310"
"19.09.2022 07:30 - 19.09.2022 07:45","n/e","n/e","n/e","3050","3231","3231"
"19.09.2022 07:45 - 19.09.2022 08:00","n/e","n/e","n/e","2927","3151","3151"
"19.09.2022 08:00 - 19.09.2022 08:15","n/e","n/e","n/e","2792","3129","3129"
"19.09.2022 08:15 - 19.09.2022 08:30","n/e","n/e","n/e","2675","3047","3047"
"19.09.2022 08:30 - 19.09.2022 08:45","n/e","n/e","n/e","2573","2961","2961"
"19.09.2022 08:45 - 19.09.2022 09:00","n/e","n/e","n/e","2483","2869","2869"
"19.09.2022 09:00 - 19.09.2022 09:15","n/e","n/e","n/e","2402","2789","2869"
"19.09.2022 09:15 - 19.09.2022 09:30","n/e","n/e","n/e","2324","2686","2770"
"19.09.2022 09:30 - 19.09.2022 09:45","n/e","n/e","n/e","2245","2577","2674"
"19.09.2022 09:45 - 19.09.2022 10:00","n/e","n/e","n/e","2169","2470","2582"
"19.09.2022 10:00 - 19.09.2022 10:15","n/e","n/e","n/e","2082","2342","2300"
"19.09.2022 10:15 - 19.09.2022 10:30","n/e","n/e","n/e","2022","2262","2250"
"19.09.2022 10:30 - 19.09.2022 10:45","n/e","n/e","n/e","1974","2204","2205"
"19.09.2022 10:45 - 19.09.2022 11:00","n/e","n/e","n/e","1937","2164","2162"
"19.09.2022 11:00 - 19.09.2022 11:15","n/e","n/e","n/e","1899","2130","1891"
"19.09.2022 11:15 - 19.09.2022 11:30","n/e","n/e","n/e","1876","2105","1859"
"19.09.2022 11:30 - 19.09.2022 11:45","n/e","n/e","n/e","1856","2078","1836"
"19.09.2022 11:45 - 19.09.2022 12:00","n/e","n/e","n/e","1840","2052","1819"
"19.09.2022 12:00 - 19.09.2022 12:15","n/e","n/e","n/e","1817","2012","1804"
"19.09.2022 12:15 - 19.09.2022 12:30","n/e","n/e","n/e","1810","2000","1792"
"19.09.2022 12:30 - 19.09.2022 12:45","n/e","n/e","n/e","1810","2000","1781"
"19.09.2022 12:45 - 19.09.2022 13:00","n/e","n/e","n/e","1817","2010","1771"
"19.09.2022 13:00 - 19.09.2022 13:15","n/e","n/e","n/e","1818","2018","1695"
"19.09.2022 13:15 - 19.09.2022 13:30","n/e","n/e","n/e","1835","2041","1703"
"19.09.2022 13:30 - 19.09.2022 13:45","n/e","n/e","n/e","1857","2067","1718"
"19.09.2022 13:45 - 19.09.2022 14:00","n/e","n/e","n/e","1884","2097","1739"
"19.09.2022 14:00 - 19.09.2022 14:15","n/e","n/e","n/e","1906","2121","1637"
"19.09.2022 14:15 - 19.09.2022 14:30","n/e","n/e","n/e","1945","2162","1680"
"19.09.2022 14:30 - 19.09.2022 14:45","n/e","n/e","n/e","1991","2209","1731"
"19.09.2022 14:45 - 19.09.2022 15:00","n/e","n/e","n/e","2042","2262","1789"
"19.09.2022 15:00 - 19.09.2022 15:15","n/e","n/e","n/e","2092","2319","1691"
"19.09.2022 15:15 - 19.09.2022 15:30","n/e","n/e","n/e","2153","2376","1761"
"19.09.2022 15:30 - 19.09.2022 15:45","n/e","n/e","n/e","2219","2433","1839"
"19.09.2022 15:45 - 19.09.2022 16:00","n/e","n/e","n/e","2288","2490","1926"
"19.09.2022 16:00 - 19.09.2022 16:15","n/e","n/e","n/e","2357","2546","1886"
"19.09.2022 16:15 - 19.09.2022 16:30","n/e","n/e","n/e","2438","2603","1967"
"19.09.2022 16:30 - 19.09.2022 16:45","n/e","n/e","n/e","2523","2662","2060"
"19.09.2022 16:45 - 19.09.2022 17:00","n/e","n/e","n/e","2614","2726","2162"
"19.09.2022 17:00 - 19.09.2022 17:15","n/e","n/e","n/e","2712","2774","2402"
"19.09.2022 17:15 - 19.09.2022 17:30","n/e","n/e","n/e","2807","2864","2491"
"19.09.2022 17:30 - 19.09.2022 17:45","n/e","n/e","n/e","2902","2974","2581"
"19.09.2022 17:45 - 19.09.2022 18:00","n/e","n/e","n/e","2998","3097","2677"
"19.09.2022 18:00 - 19.09.2022 18:15","n/e","n/e","n/e","3097","3245","3007"
"19.09.2022 18:15 - 19.09.2022 18:30","n/e","n/e","n/e","3196","3373","3100"
"19.09.2022 18:30 - 19.09.2022 18:45","n/e","n/e","n/e","3297","3492","3192"
"19.09.2022 18:45 - 19.09.2022 19:00","n/e","n/e","n/e","3404","3600","3283"
"19.09.2022 19:00 - 19.09.2022 19:15","n/e","n/e","n/e","3510","3731","3451"
"19.09.2022 19:15 - 19.09.2022 19:30","n/e","n/e","n/e","3631","3810","3550"
"19.09.2022 19:30 - 19.09.2022 19:45","n/e","n/e","n/e","3760","3872","3645"
"19.09.2022 19:45 - 19.09.2022 20:00","n/e","n/e","n/e","3889","3920","3736"
"19.09.2022 20:00 - 19.09.2022 20:15","n/e","n/e","n/e","4061","3968","3777"
"19.09.2022 20:15 - 19.09.2022 20:30","n/e","n/e","n/e","4158","4001","3873"
"19.09.2022 20:30 - 19.09.2022 20:45","n/e","n/e","n/e","4224","4031","3962"
"19.09.2022 20:45 - 19.09.2022 21:00","n/e","n/e","n/e","4267","4060","4047"
"19.09.2022 21:00 - 19.09.2022 21:15","n/e","n/e","n/e","4301","4089","4588"
"19.09.2022 21:15 - 19.09.2022 21:30","n/e","n/e","n/e","4324","4116","4618"
"19.09.2022 21:30 - 19.09.2022 21:45","n/e","n/e","n/e","4349","4142","4639"
"19.09.2022 21:45 - 19.09.2022 22:00","n/e","n/e","n/e","4378","4168","4654"
"19.09.2022 22:00 - 19.09.2022 22:15","n/e","n/e","n/e","4407","4191","4860"
"19.09.2022 22:15 - 19.09.2022 22:30","n/e","n/e","n/e","4440","4220","4899"
"19.09.2022 22:30 - 19.09.2022 22:45","n/e","n/e","n/e","4475","4251","4913"
"19.09.2022 22:45 - 19.09.2022 23:00","n/e","n/e","n/e","4509","4284","4907"
"19.09.2022 23:00 - 19.09.2022 23:15","n/e","n/e","n/e","4548","4319","4437"
"19.09.2022 23:15 - 19.09.2022 23:30","n/e","n/e","n/e","4577","4353","4474"
"19.09.2022 23:30 - 19.09.2022 23:45","n/e","n/e","n/e","4602","4386","4530"
"19.09.2022 23:45 - 20.09.2022 00:00","n/e","n/e","n/e","4625","4419","4594"
"20.09.2022 00:00 - 20.09.2022 00:15","n/e","n/e","n/e","4556","4781","4781"
"20.09.2022 00:15 - 20.09.2022 00:30","n/e","n/e","n/e","4578","4749","4749"
"20.09.2022 00:30 - 20.09.2022 00:45","n/e","n/e","n/e","4526","4709","4709"
"20.09.2022 00:45 - 20.09.2022 01:00","n/e","n/e","n/e","4424","4665","4665"
"20.09.2022 01:00 - 20.09.2022 01:15","n/e","n/e","n/e","4255","4836","4836"
"20.09.2022 01:15 - 20.09.2022 01:30","n/e","n/e","n/e","4163","4787","4787"
"20.09.2022 01:30 - 20.09.2022 01:45","n/e","n/e","n/e","4121","4739","4739"
"20.09.2022 01:45 - 20.09.2022 02:00","n/e","n/e","n/e","4114","4693","4693"
"20.09.2022 02:00 - 20.09.2022 02:15","n/e","n/e","n/e","4150","5076","5076"
"20.09.2022 02:15 - 20.09.2022 02:30","n/e","n/e","n/e","4144","4995","4995"
"20.09.2022 02:30 - 20.09.2022 02:45","n/e","n/e","n/e","4109","4913","4913"
"20.09.2022 02:45 - 20.09.2022 03:00","n/e","n/e","n/e","4051","4832","4832"
"20.09.2022 03:00 - 20.09.2022 03:15","n/e","n/e","n/e","3977","5077","5077"
"20.09.2022 03:15 - 20.09.2022 03:30","n/e","n/e","n/e","3908","5008","5008"
"20.09.2022 03:30 - 20.09.2022 03:45","n/e","n/e","n/e","3850","4935","4935"
"20.09.2022 03:45 - 20.09.2022 04:00","n/e","n/e","n/e","3802","4860","4860"
"20.09.2022 04:00 - 20.09.2022 04:15","n/e","n/e","n/e","3755","4958","4958"
"20.09.2022 04:15 - 20.09.2022 04:30","n/e","n/e","n/e","3719","4898","4898"
"20.09.2022 04:30 - 20.09.2022 04:45","n/e","n/e","n/e","3684","4841","4841"
"20.09.2022 04:45 - 20.09.2022 05:00","n/e","n/e","n/e","3650","4784","4784"
"20.09.2022 05:00 - 20.09.2022 05:15","n/e","n/e","n/e","3620","4854","4854"
"20.09.2022 05:15 - 20.09.2022 05:30","n/e","n/e","n/e","3582","4790","4790"
"20.09.2022 05:30 - 20.09.2022 05:45","n/e","n/e","n/e","3541","4727","4727"
"20.09.2022 05:45 - 20.09.2022 06:00","n/e","n/e","n/e","3498","4663","4663"
"20.09.2022 06:00 - 20.09.2022 06:15","n/e","n/e","n/e","3453","4389","4389"
"20.09.2022 06:15 - 20.09.2022 06:30","n/e","n/e","n/e","3412","4348","4348"
"20.09.2022 06:30 - 20.09.2022 06:45","n/e","n/e","n/e","3375","4309","4309"
"20.09.2022 06:45 - 20.09.2022 07:00","n/e","n/e","n/e","3338","4261","4261"
"20.09.2022 07:00 - 20.09.2022 07:15","n/e","n/e","n/e","3314","4066","4066"
"20.09.2022 07:15 - 20.09.2022 07:30","n/e","n/e","n/e","3269","4003","4003"
"20.09.2022 07:30 - 20.09.2022 07:45","n/e","n/e","n/e","3215","3934","3934"
"20.09.2022 07:45 - 20.09.2022 08:00","n/e","n/e","n/e","3151","3852","3852"
"20.09.2022 08:00 - 20.09.2022 08:15","n/e","n/e","n/e","3107","3830","3830"
"20.09.2022 08:15 - 20.09.2022 08:30","n/e","n/e","n/e","3015","3713","3713"
"20.09.2022 08:30 - 20.09.2022 08:45","n/e","n/e","n/e","2907","3587","3587"
"20.09.2022 08:45 - 20.09.2022 09:00","n/e","n/e","n/e","2788","3454","3454"
"20.09.2022 09:00 - 20.09.2022 09:15","n/e","n/e","n/e","2668","3331","3329"
"20.09.2022 09:15 - 20.09.2022 09:30","n/e","n/e","n/e","2543","3188","3189"
"20.09.2022 09:30 - 20.09.2022 09:45","n/e","n/e","n/e","2424","3044","3049"
"20.09.2022 09:45 - 20.09.2022 10:00","n/e","n/e","n/e","2315","2906","2914"
"20.09.2022 10:00 - 20.09.2022 10:15","n/e","n/e","n/e","2188","2743","3108"
"20.09.2022 10:15 - 20.09.2022 10:30","n/e","n/e","n/e","2114","2645","2998"
"20.09.2022 10:30 - 20.09.2022 10:45","n/e","n/e","n/e","2062","2576","2897"
"20.09.2022 10:45 - 20.09.2022 11:00","n/e","n/e","n/e","2029","2529","2810"
"20.09.2022 11:00 - 20.09.2022 11:15","n/e","n/e","n/e","1992","2491","2666"
"20.09.2022 11:15 - 20.09.2022 11:30","n/e","n/e","n/e","1986","2463","2630"
"20.09.2022 11:30 - 20.09.2022 11:45","n/e","n/e","n/e","1988","2433","2606"
"20.09.2022 11:45 - 20.09.2022 12:00","n/e","n/e","n/e","1998","2404","2594"
"20.09.2022 12:00 - 20.09.2022 12:15","n/e","n/e","n/e","1999","2356","2776"
"20.09.2022 12:15 - 20.09.2022 12:30","n/e","n/e","n/e","2025","2347","2760"
"20.09.2022 12:30 - 20.09.2022 12:45","n/e","n/e","n/e","2061","2354","2749"
"20.09.2022 12:45 - 20.09.2022 13:00","n/e","n/e","n/e","2104","2376","2747"
"20.09.2022 13:00 - 20.09.2022 13:15","n/e","n/e","n/e","2148","2394","2562"
"20.09.2022 13:15 - 20.09.2022 13:30","n/e","n/e","n/e","2202","2436","2586"
"20.09.2022 13:30 - 20.09.2022 13:45","n/e","n/e","n/e","2259","2484","2616"
"20.09.2022 13:45 - 20.09.2022 14:00","n/e","n/e","n/e","2319","2538","2652"
"20.09.2022 14:00 - 20.09.2022 14:15","n/e","n/e","n/e","2379","2591","2492"
"20.09.2022 14:15 - 20.09.2022 14:30","n/e","n/e","n/e","2446","2655","2561"
"20.09.2022 14:30 - 20.09.2022 14:45","n/e","n/e","n/e","2517","2724","2626"
"20.09.2022 14:45 - 20.09.2022 15:00","n/e","n/e","n/e","2592","2797","2694"
"20.09.2022 15:00 - 20.09.2022 15:15","n/e","n/e","n/e","2669","2873","2611"
"20.09.2022 15:15 - 20.09.2022 15:30","n/e","n/e","n/e","2749","2953","2710"
"20.09.2022 15:30 - 20.09.2022 15:45","n/e","n/e","n/e","2830","3035","2809"
"20.09.2022 15:45 - 20.09.2022 16:00","n/e","n/e","n/e","2914","3119","2908"
"20.09.2022 16:00 - 20.09.2022 16:15","n/e","n/e","n/e","2999","3209","2846"
"20.09.2022 16:15 - 20.09.2022 16:30","n/e","n/e","n/e","3090","3294","2949"
"20.09.2022 16:30 - 20.09.2022 16:45","n/e","n/e","n/e","3184","3379","3050"
"20.09.2022 16:45 - 20.09.2022 17:00","n/e","n/e","n/e","3281","3465","3149"
"20.09.2022 17:00 - 20.09.2022 17:15","n/e","n/e","n/e","3385","3547","3201"
"20.09.2022 17:15 - 20.09.2022 17:30","n/e","n/e","n/e","3484","3643","3302"
"20.09.2022 17:30 - 20.09.2022 17:45","n/e","n/e","n/e","3584","3746","3404"
"20.09.2022 17:45 - 20.09.2022 18:00","n/e","n/e","n/e","3687","3857","3510"
"20.09.2022 18:00 - 20.09.2022 18:15","n/e","n/e","n/e","3784","3972","3713"
"20.09.2022 18:15 - 20.09.2022 18:30","n/e","n/e","n/e","3902","4094","3806"
"20.09.2022 18:30 - 20.09.2022 18:45","n/e","n/e","n/e","4031","4220","3900"
"20.09.2022 18:45 - 20.09.2022 19:00","n/e","n/e","n/e","4165","4349","3999"
"20.09.2022 19:00 - 20.09.2022 19:15","n/e","n/e","n/e","4326","4489","4298"
"20.09.2022 19:15 - 20.09.2022 19:30","n/e","n/e","n/e","4453","4617","4410"
"20.09.2022 19:30 - 20.09.2022 19:45","n/e","n/e","n/e","4567","4742","4525"
"20.09.2022 19:45 - 20.09.2022 20:00","n/e","n/e","n/e","4670","4864","4642"
"20.09.2022 20:00 - 20.09.2022 20:15","n/e","n/e","n/e","4780","4999","4707"
"20.09.2022 20:15 - 20.09.2022 20:30","n/e","n/e","n/e","4864","5109","4804"
"20.09.2022 20:30 - 20.09.2022 20:45","n/e","n/e","n/e","4943","5212","4900"
"20.09.2022 20:45 - 20.09.2022 21:00","n/e","n/e","n/e","5017","5306","4992"
"20.09.2022 21:00 - 20.09.2022 21:15","n/e","n/e","n/e","5093","5414","5146"
"20.09.2022 21:15 - 20.09.2022 21:30","n/e","n/e","n/e","5166","5491","5212"
"20.09.2022 21:30 - 20.09.2022 21:45","n/e","n/e","n/e","5239","5559","5270"
"20.09.2022 21:45 - 20.09.2022 22:00","n/e","n/e","n/e","5307","5616","5321"
"20.09.2022 22:00 - 20.09.2022 22:15","n/e","n/e","n/e","5404","5689","6036"
"20.09.2022 22:15 - 20.09.2022 22:30","n/e","n/e","n/e","5442","5720","6077"
"20.09.2022 22:30 - 20.09.2022 22:45","n/e","n/e","n/e","5456","5736","6103"
"20.09.2022 22:45 - 20.09.2022 23:00","n/e","n/e","n/e","5451","5739","6112"
"20.09.2022 23:00 - 20.09.2022 23:15","n/e","n/e","n/e","5445","5748","6268"
"20.09.2022 23:15 - 20.09.2022 23:30","n/e","n/e","n/e","5416","5730","6220"
"20.09.2022 23:30 - 20.09.2022 23:45","n/e","n/e","n/e","5383","5704","6171"
"20.09.2022 23:45 - 21.09.2022 00:00","n/e","n/e","n/e","5347","5671","6123"
"21.09.2022 00:00 - 21.09.2022 00:15","n/e","n/e","n/e","5547","6461","6461"
"21.09.2022 00:15 - 21.09.2022 00:30","n/e","n/e","n/e","5513","6376","6376"
"21.09.2022 00:30 - 21.09.2022 00:45","n/e","n/e","n/e","5480","6292","6292"
"21.09.2022 00:45 - 21.09.2022 01:00","n/e","n/e","n/e","5448","6206","6206"
"21.09.2022 01:00 - 21.09.2022 01:15","n/e","n/e","n/e","5425","6129","6129"
"21.09.2022 01:15 - 21.09.2022 01:30","n/e","n/e","n/e","5386","6062","6062"
"21.09.2022 01:30 - 21.09.2022 01:45","n/e","n/e","n/e","5339","5992","5992"
"21.09.2022 01:45 - 21.09.2022 02:00","n/e","n/e","n/e","5286","5918","5918"
"21.09.2022 02:00 - 21.09.2022 02:15","n/e","n/e","n/e","5241","5793","5793"
"21.09.2022 02:15 - 21.09.2022 02:30","n/e","n/e","n/e","5171","5705","5705"
"21.09.2022 02:30 - 21.09.2022 02:45","n/e","n/e","n/e","5094","5617","5617"
"21.09.2022 02:45 - 21.09.2022 03:00","n/e","n/e","n/e","5011","5526","5526"
"21.09.2022 03:00 - 21.09.2022 03:15","n/e","n/e","n/e","4927","5600","5600"
"21.09.2022 03:15 - 21.09.2022 03:30","n/e","n/e","n/e","4839","5506","5506"
"21.09.2022 03:30 - 21.09.2022 03:45","n/e","n/e","n/e","4753","5419","5419"
"21.09.2022 03:45 - 21.09.2022 04:00","n/e","n/e","n/e","4670","5336","5336"
"21.09.2022 04:00 - 21.09.2022 04:15","n/e","n/e","n/e","4578","5097","5097"
"21.09.2022 04:15 - 21.09.2022 04:30","n/e","n/e","n/e","4511","5038","5038"
"21.09.2022 04:30 - 21.09.2022 04:45","n/e","n/e","n/e","4455","4993","4993"
"21.09.2022 04:45 - 21.09.2022 05:00","n/e","n/e","n/e","4409","4956","4956"
"21.09.2022 05:00 - 21.09.2022 05:15","n/e","n/e","n/e","4358","4978","4978"
"21.09.2022 05:15 - 21.09.2022 05:30","n/e","n/e","n/e","4330","4935","4935"
"21.09.2022 05:30 - 21.09.2022 05:45","n/e","n/e","n/e","4310","4905","4905"
"21.09.2022 05:45 - 21.09.2022 06:00","n/e","n/e","n/e","4296","4883","4883"
"21.09.2022 06:00 - 21.09.2022 06:15","n/e","n/e","n/e","4284","4809","4809"
"21.09.2022 06:15 - 21.09.2022 06:30","n/e","n/e","n/e","4278","4788","4788"
"21.09.2022 06:30 - 21.09.2022 06:45","n/e","n/e","n/e","4274","4772","4772"
"21.09.2022 06:45 - 21.09.2022 07:00","n/e","n/e","n/e","4264","4753","4753"
"21.09.2022 07:00 - 21.09.2022 07:15","n/e","n/e","n/e","4289","4933","4933"
"21.09.2022 07:15 - 21.09.2022 07:30","n/e","n/e","n/e","4241","4887","4887"
"21.09.2022 07:30 - 21.09.2022 07:45","n/e","n/e","n/e","4165","4831","4831"
"21.09.2022 07:45 - 21.09.2022 08:00","n/e","n/e","n/e","4066","4757","4757"
"21.09.2022 08:00 - 21.09.2022 08:15","n/e","n/e","n/e","3968","4759","4759"
"21.09.2022 08:15 - 21.09.2022 08:30","n/e","n/e","n/e","3846","4667","4667"
"21.09.2022 08:30 - 21.09.2022 08:45","n/e","n/e","n/e","3725","4558","4558"
"21.09.2022 08:45 - 21.09.2022 09:00","n/e","n/e","n/e","3601","4429","4429"
"21.09.2022 09:00 - 21.09.2022 09:15","n/e","n/e","n/e","3498","4340","4430"
"21.09.2022 09:15 - 21.09.2022 09:30","n/e","n/e","n/e","3359","4157","4291"
"21.09.2022 09:30 - 21.09.2022 09:45","n/e","n/e","n/e","3211","3946","4154"
"21.09.2022 09:45 - 21.09.2022 10:00","n/e","n/e","n/e","3058","3721","4013"
"21.09.2022 10:00 - 21.09.2022 10:15","n/e","n/e","n/e","2893","3471","3975"
"21.09.2022 10:15 - 21.09.2022 10:30","n/e","n/e","n/e","2760","3274","3825"
"21.09.2022 10:30 - 21.09.2022 10:45","n/e","n/e","n/e","2646","3113","3674"
"21.09.2022 10:45 - 21.09.2022 11:00","n/e","n/e","n/e","2549","2982","3523"
"21.09.2022 11:00 - 21.09.2022 11:15","n/e","n/e","n/e","2456","2865","3091"
"21.09.2022 11:15 - 21.09.2022 11:30","n/e","n/e","n/e","2381","2761","3003"
"21.09.2022 11:30 - 21.09.2022 11:45","n/e","n/e","n/e","2310","2657","2925"
"21.09.2022 11:45 - 21.09.2022 12:00","n/e","n/e","n/e","2244","2558","2852"
"21.09.2022 12:00 - 21.09.2022 12:15","n/e","n/e","n/e","2175","2437","2706"
"21.09.2022 12:15 - 21.09.2022 12:30","n/e","n/e","n/e","2119","2369","2631"
"21.09.2022 12:30 - 21.09.2022 12:45","n/e","n/e","n/e","2069","2325","2564"
"21.09.2022 12:45 - 21.09.2022 13:00","n/e","n/e","n/e","2027","2300","2507"
"21.09.2022 13:00 - 21.09.2022 13:15","n/e","n/e","n/e","1973","2279","2527"
"21.09.2022 13:15 - 21.09.2022 13:30","n/e","n/e","n/e","1951","2273","2487"
"21.09.2022 13:30 - 21.09.2022 13:45","n/e","n/e","n/e","1941","2267","2459"
"21.09.2022 13:45 - 21.09.2022 14:00","n/e","n/e","n/e","1941","2261","2441"
"21.09.2022 14:00 - 21.09.2022 14:15","n/e","n/e","n/e","1940","2254","2518"
"21.09.2022 14:15 - 21.09.2022 14:30","n/e","n/e","n/e","1952","2250","2491"
"21.09.2022 14:30 - 21.09.2022 14:45","n/e","n/e","n/e","1967","2249","2469"
"21.09.2022 14:45 - 21.09.2022 15:00","n/e","n/e","n/e","1987","2250","2456"
"21.09.2022 15:00 - 21.09.2022 15:15","n/e","n/e","n/e","1996","2244","2673"
"21.09.2022 15:15 - 21.09.2022 15:30","n/e","n/e","n/e","2031","2254","2657"
"21.09.2022 15:30 - 21.09.2022 15:45","n/e","n/e","n/e","2077","2269","2651"
"21.09.2022 15:45 - 21.09.2022 16:00","n/e","n/e","n/e","2132","2292","2659"
"21.09.2022 16:00 - 21.09.2022 16:15","n/e","n/e","n/e","2186","2302","2839"
"21.09.2022 16:15 - 21.09.2022 16:30","n/e","n/e","n/e","2255","2346","2854"
"21.09.2022 16:30 - 21.09.2022 16:45","n/e","n/e","n/e","2330","2404","2889"
"21.09.2022 16:45 - 21.09.2022 17:00","n/e","n/e","n/e","2409","2474","2945"
"21.09.2022 17:00 - 21.09.2022 17:15","n/e","n/e","n/e","2487","2543","2985"
"21.09.2022 17:15 - 21.09.2022 17:30","n/e","n/e","n/e","2579","2632","3083"
"21.09.2022 17:30 - 21.09.2022 17:45","n/e","n/e","n/e","2677","2728","3200"
"21.09.2022 17:45 - 21.09.2022 18:00","n/e","n/e","n/e","2785","2832","3335"
"21.09.2022 18:00 - 21.09.2022 18:15","n/e","n/e","n/e","2892","2934","2863"
"21.09.2022 18:15 - 21.09.2022 18:30","n/e","n/e","n/e","3019","3061","3012"
"21.09.2022 18:30 - 21.09.2022 18:45","n/e","n/e","n/e","3157","3202","3154"
"21.09.2022 18:45 - 21.09.2022 19:00","n/e","n/e","n/e","3300","3349","3291"
"21.09.2022 19:00 - 21.09.2022 19:15","n/e","n/e","n/e","3473","3528","3022"
"21.09.2022 19:15 - 21.09.2022 19:30","n/e","n/e","n/e","3608","3668","3192"
"21.09.2022 19:30 - 21.09.2022 19:45","n/e","n/e","n/e","3729","3794","3358"
"21.09.2022 19:45 - 21.09.2022 20:00","n/e","n/e","n/e","3838","3909","3518"
"21.09.2022 20:00 - 21.09.2022 20:15","n/e","n/e","n/e","3953","4024","3452"
"21.09.2022 20:15 - 21.09.2022 20:30","n/e","n/e","n/e","4050","4133","3602"
"21.09.2022 20:30 - 21.09.2022 20:45","n/e","n/e","n/e","4145","4247","3747"
"21.09.2022 20:45 - 21.09.2022 21:00","n/e","n/e","n/e","4236","4364","3886"
"21.09.2022 21:00 - 21.09.2022 21:15","n/e","n/e","n/e","4343","4494","4045"
"21.09.2022 21:15 - 21.09.2022 21:30","n/e","n/e","n/e","4424","4615","4173"
"21.09.2022 21:30 - 21.09.2022 21:45","n/e","n/e","n/e","4495","4733","4292"
"21.09.2022 21:45 - 21.09.2022 22:00","n/e","n/e","n/e","4552","4835","4396"
"21.09.2022 22:00 - 21.09.2022 22:15","n/e","n/e","n/e","4641","5005","4479"
"21.09.2022 22:15 - 21.09.2022 22:30","n/e","n/e","n/e","4655","5032","4535"
"21.09.2022 22:30 - 21.09.2022 22:45","n/e","n/e","n/e","4642","5002","4565"
"21.09.2022 22:45 - 21.09.2022 23:00","n/e","n/e","n/e","4603","4927","4567"
"21.09.2022 23:00 - 21.09.2022 23:15","n/e","n/e","n/e","4573","4838","4984"
"21.09.2022 23:15 - 21.09.2022 23:30","n/e","n/e","n/e","4500","4727","4919"
"21.09.2022 23:30 - 21.09.2022 23:45","n/e","n/e","n/e","4417","4621","4830"
"21.09.2022 23:45 - 22.09.2022 00:00","n/e","n/e","n/e","4325","4521","4721"
