"MTU (CET/CEST)","Generation - Wind Offshore [MW] Day Ahead/ BZN|ES","Generation - Wind Offshore [MW] Intraday / BZN|ES","Generation - Wind Offshore [MW] Current / BZN|ES","Generation - Wind Onshore [MW] Day Ahead/ BZN|ES","Generation - Wind Onshore [MW] Intraday / BZN|ES","Generation - Wind Onshore [MW] Current / BZN|ES"
"19.06.2024 00:15 - 19.06.2024 00:30","n/e","n/e","n/e","5256","6735","6735"
"19.06.2024 00:30 - 19.06.2024 00:45","n/e","n/e","n/e","5244","6652","6652"
"19.06.2024 00:45 - 19.06.2024 01:00","n/e","n/e","n/e","5238","6560","6560"
"19.06.2024 01:00 - 19.06.2024 01:15","n/e","n/e","n/e","5246","5879","5879"
"19.06.2024 01:15 - 19.06.2024 01:30","n/e","n/e","n/e","5237","5868","5868"
"19.06.2024 01:30 - 19.06.2024 01:45","n/e","n/e","n/e","5219","5881","5881"
"19.06.2024 01:45 - 19.06.2024 02:00","n/e","n/e","n/e","5190","5899","5899"
"19.06.2024 02:00 - 19.06.2024 02:15","n/e","n/e","n/e","5178","4561","4561"
"19.06.2024 02:15 - 19.06.2024 02:30","n/e","n/e","n/e","5122","4600","4600"
"19.06.2024 02:30 - 19.06.2024 02:45","n/e","n/e","n/e","5050","4677","4677"
"19.06.2024 02:45 - 19.06.2024 03:00","n/e","n/e","n/e","4964","4765","4765"
"19.06.2024 03:00 - 19.06.2024 03:15","n/e","n/e","n/e","4888","3927","3927"
"19.06.2024 03:15 - 19.06.2024 03:30","n/e","n/e","n/e","4779","3874","3874"
"19.06.2024 03:30 - 19.06.2024 03:45","n/e","n/e","n/e","4662","3833","3833"
"19.06.2024 03:45 - 19.06.2024 04:00","n/e","n/e","n/e","4539","3799","3799"
"19.06.2024 04:00 - 19.06.2024 04:15","n/e","n/e","n/e","4415","3516","3516"
"19.06.2024 04:15 - 19.06.2024 04:30","n/e","n/e","n/e","4293","3440","3440"
"19.06.2024 04:30 - 19.06.2024 04:45","n/e","n/e","n/e","4175","3360","3360"
"19.06.2024 04:45 - 19.06.2024 05:00","n/e","n/e","n/e","4060","3278","3278"
"19.06.2024 05:00 - 19.06.2024 05:15","n/e","n/e","n/e","3954","3209","3209"
"19.06.2024 05:15 - 19.06.2024 05:30","n/e","n/e","n/e","3842","3123","3123"
"19.06.2024 05:30 - 19.06.2024 05:45","n/e","n/e","n/e","3728","3038","3038"
"19.06.2024 05:45 - 19.06.2024 06:00","n/e","n/e","n/e","3614","2950","2950"
"19.06.2024 06:00 - 19.06.2024 06:15","n/e","n/e","n/e","3503","2867","2867"
"19.06.2024 06:15 - 19.06.2024 06:30","n/e","n/e","n/e","3392","2782","2782"
"19.06.2024 06:30 - 19.06.2024 06:45","n/e","n/e","n/e","3284","2698","2698"
"19.06.2024 06:45 - 19.06.2024 07:00","n/e","n/e","n/e","3181","2615","2615"
"19.06.2024 07:00 - 19.06.2024 07:15","n/e","n/e","n/e","3075","2654","2654"
"19.06.2024 07:15 - 19.06.2024 07:30","n/e","n/e","n/e","2984","2580","2580"
"19.06.2024 07:30 - 19.06.2024 07:45","n/e","n/e","n/e","2901","2515","2515"
"19.06.2024 07:45 - 19.06.2024 08:00","n/e","n/e","n/e","2823","2453","2453"
"19.06.2024 08:00 - 19.06.2024 08:15","n/e","n/e","n/e","2751","2432","2432"
"19.06.2024 08:15 - 19.06.2024 08:30","n/e","n/e","n/e","2676","2347","2347"
"19.06.2024 08:30 - 19.06.2024 08:45","n/e","n/e","n/e","2599","2264","2264"
"19.06.2024 08:45 - 19.06.2024 09:00","n/e","n/e","n/e","2525","2192","2192"
"19.06.2024 09:00 - 19.06.2024 09:15","n/e","n/e","n/e","2434","2092","2262"
"19.06.2024 09:15 - 19.06.2024 09:30","n/e","n/e","n/e","2380","2068","2214"
"19.06.2024 09:30 - 19.06.2024 09:45","n/e","n/e","n/e","2341","2074","2169"
"19.06.2024 09:45 - 19.06.2024 10:00","n/e","n/e","n/e","2317","2093","2132"
"19.06.2024 10:00 - 19.06.2024 10:15","n/e","n/e","n/e","2285","2168","2420"
"19.06.2024 10:15 - 19.06.2024 10:30","n/e","n/e","n/e","2285","2149","2413"
"19.06.2024 10:30 - 19.06.2024 10:45","n/e","n/e","n/e","2294","2086","2408"
"19.06.2024 10:45 - 19.06.2024 11:00","n/e","n/e","n/e","2312","2000","2407"
"19.06.2024 11:00 - 19.06.2024 11:15","n/e","n/e","n/e","2326","1843","2449"
"19.06.2024 11:15 - 19.06.2024 11:30","n/e","n/e","n/e","2356","1801","2457"
"19.06.2024 11:30 - 19.06.2024 11:45","n/e","n/e","n/e","2389","1815","2467"
"19.06.2024 11:45 - 19.06.2024 12:00","n/e","n/e","n/e","2427","1877","2481"
"19.06.2024 12:00 - 19.06.2024 12:15","n/e","n/e","n/e","2458","1953","2219"
"19.06.2024 12:15 - 19.06.2024 12:30","n/e","n/e","n/e","2511","2063","2277"
"19.06.2024 12:30 - 19.06.2024 12:45","n/e","n/e","n/e","2574","2177","2344"
"19.06.2024 12:45 - 19.06.2024 13:00","n/e","n/e","n/e","2645","2288","2420"
"19.06.2024 13:00 - 19.06.2024 13:15","n/e","n/e","n/e","2718","2424","2352"
"19.06.2024 13:15 - 19.06.2024 13:30","n/e","n/e","n/e","2799","2521","2436"
"19.06.2024 13:30 - 19.06.2024 13:45","n/e","n/e","n/e","2882","2606","2526"
"19.06.2024 13:45 - 19.06.2024 14:00","n/e","n/e","n/e","2966","2684","2622"
"19.06.2024 14:00 - 19.06.2024 14:15","n/e","n/e","n/e","3055","2751","2624"
"19.06.2024 14:15 - 19.06.2024 14:30","n/e","n/e","n/e","3144","2839","2727"
"19.06.2024 14:30 - 19.06.2024 14:45","n/e","n/e","n/e","3236","2940","2832"
"19.06.2024 14:45 - 19.06.2024 15:00","n/e","n/e","n/e","3328","3050","2939"
"19.06.2024 15:00 - 19.06.2024 15:15","n/e","n/e","n/e","3429","3182","3036"
"19.06.2024 15:15 - 19.06.2024 15:30","n/e","n/e","n/e","3521","3286","3137"
"19.06.2024 15:30 - 19.06.2024 15:45","n/e","n/e","n/e","3610","3378","3236"
"19.06.2024 15:45 - 19.06.2024 16:00","n/e","n/e","n/e","3697","3464","3338"
"19.06.2024 16:00 - 19.06.2024 16:15","n/e","n/e","n/e","3788","3534","3244"
"19.06.2024 16:15 - 19.06.2024 16:30","n/e","n/e","n/e","3871","3631","3366"
"19.06.2024 16:30 - 19.06.2024 16:45","n/e","n/e","n/e","3953","3745","3491"
"19.06.2024 16:45 - 19.06.2024 17:00","n/e","n/e","n/e","4038","3871","3621"
"19.06.2024 17:00 - 19.06.2024 17:15","n/e","n/e","n/e","4111","4013","3591"
"19.06.2024 17:15 - 19.06.2024 17:30","n/e","n/e","n/e","4216","4147","3719"
"19.06.2024 17:30 - 19.06.2024 17:45","n/e","n/e","n/e","4336","4277","3855"
"19.06.2024 17:45 - 19.06.2024 18:00","n/e","n/e","n/e","4463","4404","3996"
"19.06.2024 18:00 - 19.06.2024 18:15","n/e","n/e","n/e","4620","4535","4357"
"19.06.2024 18:15 - 19.06.2024 18:30","n/e","n/e","n/e","4738","4663","4471"
"19.06.2024 18:30 - 19.06.2024 18:45","n/e","n/e","n/e","4838","4793","4579"
"19.06.2024 18:45 - 19.06.2024 19:00","n/e","n/e","n/e","4924","4922","4686"
"19.06.2024 19:00 - 19.06.2024 19:15","n/e","n/e","n/e","5007","5076","4880"
"19.06.2024 19:15 - 19.06.2024 19:30","n/e","n/e","n/e","5081","5184","5019"
"19.06.2024 19:30 - 19.06.2024 19:45","n/e","n/e","n/e","5157","5273","5156"
"19.06.2024 19:45 - 19.06.2024 20:00","n/e","n/e","n/e","5240","5349","5291"
"19.06.2024 20:00 - 19.06.2024 20:15","n/e","n/e","n/e","5305","5419","5238"
"19.06.2024 20:15 - 19.06.2024 20:30","n/e","n/e","n/e","5417","5485","5374"
"19.06.2024 20:30 - 19.06.2024 20:45","n/e","n/e","n/e","5548","5555","5512"
"19.06.2024 20:45 - 19.06.2024 21:00","n/e","n/e","n/e","5690","5632","5652"
"19.06.2024 21:00 - 19.06.2024 21:15","n/e","n/e","n/e","5869","5702","5559"
"19.06.2024 21:15 - 19.06.2024 21:30","n/e","n/e","n/e","5999","5797","5703"
"19.06.2024 21:30 - 19.06.2024 21:45","n/e","n/e","n/e","6107","5902","5852"
"19.06.2024 21:45 - 19.06.2024 22:00","n/e","n/e","n/e","6191","6007","5998"
"19.06.2024 22:00 - 19.06.2024 22:15","n/e","n/e","n/e","6300","6158","6470"
"19.06.2024 22:15 - 19.06.2024 22:30","n/e","n/e","n/e","6336","6222","6546"
"19.06.2024 22:30 - 19.06.2024 22:45","n/e","n/e","n/e","6349","6248","6602"
"19.06.2024 22:45 - 19.06.2024 23:00","n/e","n/e","n/e","6342","6245","6643"
"19.06.2024 23:00 - 19.06.2024 23:15","n/e","n/e","n/e","6333","6234","7116"
"19.06.2024 23:15 - 19.06.2024 23:30","n/e","n/e","n/e","6307","6204","7098"
"19.06.2024 23:30 - 19.06.2024 23:45","n/e","n/e","n/e","6280","6175","7048"
"19.06.2024 23:45 - 20.06.2024 00:00","n/e","n/e","n/e","6252","6147","6975"
"20.06.2024 00:00 - 20.06.2024 00:15","n/e","n/e","n/e","7030","7574","7574"
"20.06.2024 00:15 - 20.06.2024 00:30","n/e","n/e","n/e","6987","7522","7522"
"20.06.2024 00:30 - 20.06.2024 00:45","n/e","n/e","n/e","6897","7460","7460"
"20.06.2024 00:45 - 20.06.2024 01:00","n/e","n/e","n/e","6779","7391","7391"
"20.06.2024 01:00 - 20.06.2024 01:15","n/e","n/e","n/e","6613","8075","8075"
"20.06.2024 01:15 - 20.06.2024 01:30","n/e","n/e","n/e","6510","7940","7940"
"20.06.2024 01:30 - 20.06.2024 01:45","n/e","n/e","n/e","6442","7824","7824"
"20.06.2024 01:45 - 20.06.2024 02:00","n/e","n/e","n/e","6398","7723","7723"
"20.06.2024 02:00 - 20.06.2024 02:15","n/e","n/e","n/e","6393","7776","7776"
"20.06.2024 02:15 - 20.06.2024 02:30","n/e","n/e","n/e","6340","7686","7686"
"20.06.2024 02:30 - 20.06.2024 02:45","n/e","n/e","n/e","6260","7599","7599"
"20.06.2024 02:45 - 20.06.2024 03:00","n/e","n/e","n/e","6162","7519","7519"
"20.06.2024 03:00 - 20.06.2024 03:15","n/e","n/e","n/e","6031","7331","7331"
"20.06.2024 03:15 - 20.06.2024 03:30","n/e","n/e","n/e","5948","7268","7268"
"20.06.2024 03:30 - 20.06.2024 03:45","n/e","n/e","n/e","5891","7207","7207"
"20.06.2024 03:45 - 20.06.2024 04:00","n/e","n/e","n/e","5853","7143","7143"
"20.06.2024 04:00 - 20.06.2024 04:15","n/e","n/e","n/e","5835","6166","6166"
"20.06.2024 04:15 - 20.06.2024 04:30","n/e","n/e","n/e","5804","6177","6177"
"20.06.2024 04:30 - 20.06.2024 04:45","n/e","n/e","n/e","5760","6200","6200"
"20.06.2024 04:45 - 20.06.2024 05:00","n/e","n/e","n/e","5704","6220","6220"
"20.06.2024 05:00 - 20.06.2024 05:15","n/e","n/e","n/e","5657","5809","5809"
"20.06.2024 05:15 - 20.06.2024 05:30","n/e","n/e","n/e","5578","5757","5757"
"20.06.2024 05:30 - 20.06.2024 05:45","n/e","n/e","n/e","5490","5702","5702"
"20.06.2024 05:45 - 20.06.2024 06:00","n/e","n/e","n/e","5398","5638","5638"
"20.06.2024 06:00 - 20.06.2024 06:15","n/e","n/e","n/e","5297","5873","5873"
"20.06.2024 06:15 - 20.06.2024 06:30","n/e","n/e","n/e","5210","5764","5764"
"20.06.2024 06:30 - 20.06.2024 06:45","n/e","n/e","n/e","5132","5637","5637"
"20.06.2024 06:45 - 20.06.2024 07:00","n/e","n/e","n/e","5059","5498","5498"
"20.06.2024 07:00 - 20.06.2024 07:15","n/e","n/e","n/e","5002","5869","5869"
"20.06.2024 07:15 - 20.06.2024 07:30","n/e","n/e","n/e","4921","5710","5710"
"20.06.2024 07:30 - 20.06.2024 07:45","n/e","n/e","n/e","4831","5548","5548"
"20.06.2024 07:45 - 20.06.2024 08:00","n/e","n/e","n/e","4731","5383","5383"
"20.06.2024 08:00 - 20.06.2024 08:15","n/e","n/e","n/e","4638","4935","4935"
"20.06.2024 08:15 - 20.06.2024 08:30","n/e","n/e","n/e","4524","4813","4813"
"20.06.2024 08:30 - 20.06.2024 08:45","n/e","n/e","n/e","4407","4692","4692"
"20.06.2024 08:45 - 20.06.2024 09:00","n/e","n/e","n/e","4290","4581","4581"
"20.06.2024 09:00 - 20.06.2024 09:15","n/e","n/e","n/e","4164","4445","4371"
"20.06.2024 09:15 - 20.06.2024 09:30","n/e","n/e","n/e","4060","4376","4291"
"20.06.2024 09:30 - 20.06.2024 09:45","n/e","n/e","n/e","3967","4332","4216"
"20.06.2024 09:45 - 20.06.2024 10:00","n/e","n/e","n/e","3886","4300","4145"
"20.06.2024 10:00 - 20.06.2024 10:15","n/e","n/e","n/e","3802","4323","4339"
"20.06.2024 10:15 - 20.06.2024 10:30","n/e","n/e","n/e","3735","4250","4253"
"20.06.2024 10:30 - 20.06.2024 10:45","n/e","n/e","n/e","3674","4135","4171"
"20.06.2024 10:45 - 20.06.2024 11:00","n/e","n/e","n/e","3621","3995","4096"
"20.06.2024 11:00 - 20.06.2024 11:15","n/e","n/e","n/e","3550","3800","4536"
"20.06.2024 11:15 - 20.06.2024 11:30","n/e","n/e","n/e","3522","3688","4451"
"20.06.2024 11:30 - 20.06.2024 11:45","n/e","n/e","n/e","3511","3621","4387"
"20.06.2024 11:45 - 20.06.2024 12:00","n/e","n/e","n/e","3514","3594","4344"
"20.06.2024 12:00 - 20.06.2024 12:15","n/e","n/e","n/e","3512","3566","4565"
"20.06.2024 12:15 - 20.06.2024 12:30","n/e","n/e","n/e","3536","3584","4533"
"20.06.2024 12:30 - 20.06.2024 12:45","n/e","n/e","n/e","3567","3610","4512"
"20.06.2024 12:45 - 20.06.2024 13:00","n/e","n/e","n/e","3603","3642","4502"
"20.06.2024 13:00 - 20.06.2024 13:15","n/e","n/e","n/e","3638","3668","5227"
"20.06.2024 13:15 - 20.06.2024 13:30","n/e","n/e","n/e","3684","3712","5206"
"20.06.2024 13:30 - 20.06.2024 13:45","n/e","n/e","n/e","3732","3761","5190"
"20.06.2024 13:45 - 20.06.2024 14:00","n/e","n/e","n/e","3786","3817","5179"
"20.06.2024 14:00 - 20.06.2024 14:15","n/e","n/e","n/e","3832","3868","5157"
"20.06.2024 14:15 - 20.06.2024 14:30","n/e","n/e","n/e","3897","3935","5162"
"20.06.2024 14:30 - 20.06.2024 14:45","n/e","n/e","n/e","3969","4008","5176"
"20.06.2024 14:45 - 20.06.2024 15:00","n/e","n/e","n/e","4049","4087","5206"
"20.06.2024 15:00 - 20.06.2024 15:15","n/e","n/e","n/e","4126","4162","5210"
"20.06.2024 15:15 - 20.06.2024 15:30","n/e","n/e","n/e","4222","4258","5286"
"20.06.2024 15:30 - 20.06.2024 15:45","n/e","n/e","n/e","4325","4362","5389"
"20.06.2024 15:45 - 20.06.2024 16:00","n/e","n/e","n/e","4432","4474","5502"
"20.06.2024 16:00 - 20.06.2024 16:15","n/e","n/e","n/e","4554","4596","5678"
"20.06.2024 16:15 - 20.06.2024 16:30","n/e","n/e","n/e","4657","4712","5744"
"20.06.2024 16:30 - 20.06.2024 16:45","n/e","n/e","n/e","4754","4827","5761"
"20.06.2024 16:45 - 20.06.2024 17:00","n/e","n/e","n/e","4844","4938","5745"
"20.06.2024 17:00 - 20.06.2024 17:15","n/e","n/e","n/e","4939","5065","5894"
"20.06.2024 17:15 - 20.06.2024 17:30","n/e","n/e","n/e","5023","5161","5967"
"20.06.2024 17:30 - 20.06.2024 17:45","n/e","n/e","n/e","5106","5247","6029"
"20.06.2024 17:45 - 20.06.2024 18:00","n/e","n/e","n/e","5183","5323","6083"
"20.06.2024 18:00 - 20.06.2024 18:15","n/e","n/e","n/e","5290","5413","5887"
"20.06.2024 18:15 - 20.06.2024 18:30","n/e","n/e","n/e","5333","5464","5931"
"20.06.2024 18:30 - 20.06.2024 18:45","n/e","n/e","n/e","5350","5502","5972"
"20.06.2024 18:45 - 20.06.2024 19:00","n/e","n/e","n/e","5346","5528","6010"
"20.06.2024 19:00 - 20.06.2024 19:15","n/e","n/e","n/e","5345","5563","5361"
"20.06.2024 19:15 - 20.06.2024 19:30","n/e","n/e","n/e","5313","5567","5435"
"20.06.2024 19:30 - 20.06.2024 19:45","n/e","n/e","n/e","5274","5560","5502"
"20.06.2024 19:45 - 20.06.2024 20:00","n/e","n/e","n/e","5230","5544","5557"
"20.06.2024 20:00 - 20.06.2024 20:15","n/e","n/e","n/e","5189","5531","5382"
"20.06.2024 20:15 - 20.06.2024 20:30","n/e","n/e","n/e","5136","5502","5401"
"20.06.2024 20:30 - 20.06.2024 20:45","n/e","n/e","n/e","5079","5468","5409"
"20.06.2024 20:45 - 20.06.2024 21:00","n/e","n/e","n/e","5022","5433","5409"
"20.06.2024 21:00 - 20.06.2024 21:15","n/e","n/e","n/e","4960","5385","5128"
"20.06.2024 21:15 - 20.06.2024 21:30","n/e","n/e","n/e","4905","5361","5113"
"20.06.2024 21:30 - 20.06.2024 21:45","n/e","n/e","n/e","4855","5347","5097"
"20.06.2024 21:45 - 20.06.2024 22:00","n/e","n/e","n/e","4808","5343","5080"
"20.06.2024 22:00 - 20.06.2024 22:15","n/e","n/e","n/e","4765","5341","5030"
"20.06.2024 22:15 - 20.06.2024 22:30","n/e","n/e","n/e","4717","5344","5026"
"20.06.2024 22:30 - 20.06.2024 22:45","n/e","n/e","n/e","4666","5347","5023"
"20.06.2024 22:45 - 20.06.2024 23:00","n/e","n/e","n/e","4614","5347","5017"
"20.06.2024 23:00 - 20.06.2024 23:15","n/e","n/e","n/e","4558","5359","4987"
"20.06.2024 23:15 - 20.06.2024 23:30","n/e","n/e","n/e","4510","5345","4955"
"20.06.2024 23:30 - 20.06.2024 23:45","n/e","n/e","n/e","4466","5321","4916"
"20.06.2024 23:45 - 21.06.2024 00:00","n/e","n/e","n/e","4424","5287","4873"
"21.06.2024 00:00 - 21.06.2024 00:15","n/e","n/e","n/e","5175","5152","5152"
"21.06.2024 00:15 - 21.06.2024 00:30","n/e","n/e","n/e","5096","5097","5097"
"21.06.2024 00:30 - 21.06.2024 00:45","n/e","n/e","n/e","5006","5033","5033"
"21.06.2024 00:45 - 21.06.2024 01:00","n/e","n/e","n/e","4912","4959","4959"
"21.06.2024 01:00 - 21.06.2024 01:15","n/e","n/e","n/e","4797","4819","4819"
"21.06.2024 01:15 - 21.06.2024 01:30","n/e","n/e","n/e","4722","4752","4752"
"21.06.2024 01:30 - 21.06.2024 01:45","n/e","n/e","n/e","4667","4677","4677"
"21.06.2024 01:45 - 21.06.2024 02:00","n/e","n/e","n/e","4624","4593","4593"
"21.06.2024 02:00 - 21.06.2024 02:15","n/e","n/e","n/e","4608","4453","4453"
"21.06.2024 02:15 - 21.06.2024 02:30","n/e","n/e","n/e","4554","4360","4360"
"21.06.2024 02:30 - 21.06.2024 02:45","n/e","n/e","n/e","4481","4264","4264"
"21.06.2024 02:45 - 21.06.2024 03:00","n/e","n/e","n/e","4393","4165","4165"
"21.06.2024 03:00 - 21.06.2024 03:15","n/e","n/e","n/e","4296","3852","3852"
"21.06.2024 03:15 - 21.06.2024 03:30","n/e","n/e","n/e","4205","3755","3755"
"21.06.2024 03:30 - 21.06.2024 03:45","n/e","n/e","n/e","4123","3660","3660"
"21.06.2024 03:45 - 21.06.2024 04:00","n/e","n/e","n/e","4048","3567","3567"
"21.06.2024 04:00 - 21.06.2024 04:15","n/e","n/e","n/e","3984","3458","3458"
"21.06.2024 04:15 - 21.06.2024 04:30","n/e","n/e","n/e","3909","3369","3369"
"21.06.2024 04:30 - 21.06.2024 04:45","n/e","n/e","n/e","3828","3283","3283"
"21.06.2024 04:45 - 21.06.2024 05:00","n/e","n/e","n/e","3743","3201","3201"
"21.06.2024 05:00 - 21.06.2024 05:15","n/e","n/e","n/e","3661","3232","3232"
"21.06.2024 05:15 - 21.06.2024 05:30","n/e","n/e","n/e","3572","3147","3147"
"21.06.2024 05:30 - 21.06.2024 05:45","n/e","n/e","n/e","3483","3063","3063"
"21.06.2024 05:45 - 21.06.2024 06:00","n/e","n/e","n/e","3395","2983","2983"
"21.06.2024 06:00 - 21.06.2024 06:15","n/e","n/e","n/e","3315","3010","3010"
"21.06.2024 06:15 - 21.06.2024 06:30","n/e","n/e","n/e","3222","2933","2933"
"21.06.2024 06:30 - 21.06.2024 06:45","n/e","n/e","n/e","3126","2857","2857"
"21.06.2024 06:45 - 21.06.2024 07:00","n/e","n/e","n/e","3027","2785","2785"
"21.06.2024 07:00 - 21.06.2024 07:15","n/e","n/e","n/e","2932","2570","2570"
"21.06.2024 07:15 - 21.06.2024 07:30","n/e","n/e","n/e","2832","2514","2514"
"21.06.2024 07:30 - 21.06.2024 07:45","n/e","n/e","n/e","2732","2465","2465"
"21.06.2024 07:45 - 21.06.2024 08:00","n/e","n/e","n/e","2636","2423","2423"
"21.06.2024 08:00 - 21.06.2024 08:15","n/e","n/e","n/e","2535","2292","2292"
"21.06.2024 08:15 - 21.06.2024 08:30","n/e","n/e","n/e","2451","2261","2261"
"21.06.2024 08:30 - 21.06.2024 08:45","n/e","n/e","n/e","2377","2242","2242"
"21.06.2024 08:45 - 21.06.2024 09:00","n/e","n/e","n/e","2315","2236","2236"
"21.06.2024 09:00 - 21.06.2024 09:15","n/e","n/e","n/e","2236","2217","1987"
"21.06.2024 09:15 - 21.06.2024 09:30","n/e","n/e","n/e","2205","2237","1997"
"21.06.2024 09:30 - 21.06.2024 09:45","n/e","n/e","n/e","2193","2271","2011"
"21.06.2024 09:45 - 21.06.2024 10:00","n/e","n/e","n/e","2194","2309","2033"
"21.06.2024 10:00 - 21.06.2024 10:15","n/e","n/e","n/e","2203","2373","1869"
"21.06.2024 10:15 - 21.06.2024 10:30","n/e","n/e","n/e","2214","2395","1914"
"21.06.2024 10:30 - 21.06.2024 10:45","n/e","n/e","n/e","2222","2397","1963"
"21.06.2024 10:45 - 21.06.2024 11:00","n/e","n/e","n/e","2226","2385","2010"
"21.06.2024 11:00 - 21.06.2024 11:15","n/e","n/e","n/e","2233","2355","2273"
"21.06.2024 11:15 - 21.06.2024 11:30","n/e","n/e","n/e","2232","2343","2300"
"21.06.2024 11:30 - 21.06.2024 11:45","n/e","n/e","n/e","2228","2343","2323"
"21.06.2024 11:45 - 21.06.2024 12:00","n/e","n/e","n/e","2224","2358","2343"
"21.06.2024 12:00 - 21.06.2024 12:15","n/e","n/e","n/e","2217","2359","2465"
"21.06.2024 12:15 - 21.06.2024 12:30","n/e","n/e","n/e","2213","2404","2485"
"21.06.2024 12:30 - 21.06.2024 12:45","n/e","n/e","n/e","2210","2463","2504"
"21.06.2024 12:45 - 21.06.2024 13:00","n/e","n/e","n/e","2210","2529","2524"
"21.06.2024 13:00 - 21.06.2024 13:15","n/e","n/e","n/e","2204","2617","2564"
"21.06.2024 13:15 - 21.06.2024 13:30","n/e","n/e","n/e","2209","2676","2597"
"21.06.2024 13:30 - 21.06.2024 13:45","n/e","n/e","n/e","2218","2721","2633"
"21.06.2024 13:45 - 21.06.2024 14:00","n/e","n/e","n/e","2233","2756","2670"
"21.06.2024 14:00 - 21.06.2024 14:15","n/e","n/e","n/e","2237","2777","2708"
"21.06.2024 14:15 - 21.06.2024 14:30","n/e","n/e","n/e","2268","2819","2755"
"21.06.2024 14:30 - 21.06.2024 14:45","n/e","n/e","n/e","2308","2873","2803"
"21.06.2024 14:45 - 21.06.2024 15:00","n/e","n/e","n/e","2356","2933","2851"
"21.06.2024 15:00 - 21.06.2024 15:15","n/e","n/e","n/e","2409","3015","2959"
"21.06.2024 15:15 - 21.06.2024 15:30","n/e","n/e","n/e","2464","3066","2984"
"21.06.2024 15:30 - 21.06.2024 15:45","n/e","n/e","n/e","2518","3102","3012"
"21.06.2024 15:45 - 21.06.2024 16:00","n/e","n/e","n/e","2571","3124","3042"
"21.06.2024 16:00 - 21.06.2024 16:15","n/e","n/e","n/e","2629","3145","3006"
"21.06.2024 16:15 - 21.06.2024 16:30","n/e","n/e","n/e","2679","3154","3051"
"21.06.2024 16:30 - 21.06.2024 16:45","n/e","n/e","n/e","2728","3161","3100"
"21.06.2024 16:45 - 21.06.2024 17:00","n/e","n/e","n/e","2775","3169","3153"
"21.06.2024 17:00 - 21.06.2024 17:15","n/e","n/e","n/e","2823","3168","3235"
"21.06.2024 17:15 - 21.06.2024 17:30","n/e","n/e","n/e","2868","3186","3275"
"21.06.2024 17:30 - 21.06.2024 17:45","n/e","n/e","n/e","2913","3212","3313"
"21.06.2024 17:45 - 21.06.2024 18:00","n/e","n/e","n/e","2960","3245","3352"
"21.06.2024 18:00 - 21.06.2024 18:15","n/e","n/e","n/e","3000","3279","3476"
"21.06.2024 18:15 - 21.06.2024 18:30","n/e","n/e","n/e","3061","3321","3529"
"21.06.2024 18:30 - 21.06.2024 18:45","n/e","n/e","n/e","3133","3364","3574"
"21.06.2024 18:45 - 21.06.2024 19:00","n/e","n/e","n/e","3206","3403","3610"
"21.06.2024 19:00 - 21.06.2024 19:15","n/e","n/e","n/e","3312","3466","3497"
"21.06.2024 19:15 - 21.06.2024 19:30","n/e","n/e","n/e","3363","3480","3534"
"21.06.2024 19:30 - 21.06.2024 19:45","n/e","n/e","n/e","3389","3476","3560"
"21.06.2024 19:45 - 21.06.2024 20:00","n/e","n/e","n/e","3396","3455","3570"
"21.06.2024 20:00 - 21.06.2024 20:15","n/e","n/e","n/e","3400","3433","3728"
"21.06.2024 20:15 - 21.06.2024 20:30","n/e","n/e","n/e","3387","3395","3679"
"21.06.2024 20:30 - 21.06.2024 20:45","n/e","n/e","n/e","3373","3354","3612"
"21.06.2024 20:45 - 21.06.2024 21:00","n/e","n/e","n/e","3356","3311","3536"
"21.06.2024 21:00 - 21.06.2024 21:15","n/e","n/e","n/e","3349","3274","3490"
"21.06.2024 21:15 - 21.06.2024 21:30","n/e","n/e","n/e","3322","3223","3406"
"21.06.2024 21:30 - 21.06.2024 21:45","n/e","n/e","n/e","3287","3167","3309"
"21.06.2024 21:45 - 21.06.2024 22:00","n/e","n/e","n/e","3248","3109","3209"
"21.06.2024 22:00 - 21.06.2024 22:15","n/e","n/e","n/e","3202","3043","2882"
"21.06.2024 22:15 - 21.06.2024 22:30","n/e","n/e","n/e","3161","2990","2844"
"21.06.2024 22:30 - 21.06.2024 22:45","n/e","n/e","n/e","3123","2944","2809"
"21.06.2024 22:45 - 21.06.2024 23:00","n/e","n/e","n/e","3090","2907","2774"
"21.06.2024 23:00 - 21.06.2024 23:15","n/e","n/e","n/e","3049","2855","2686"
"21.06.2024 23:15 - 21.06.2024 23:30","n/e","n/e","n/e","3029","2844","2667"
"21.06.2024 23:30 - 21.06.2024 23:45","n/e","n/e","n/e","3016","2848","2652"
"21.06.2024 23:45 - 22.06.2024 00:00","n/e","n/e","n/e","3011","2862","2642"
"22.06.2024 00:00 - 22.06.2024 00:15","n/e","n/e","n/e","3039","2765","2765"
"22.06.2024 00:15 - 22.06.2024 00:30","n/e","n/e","n/e","3031","2761","2761"
"22.06.2024 00:30 - 22.06.2024 00:45","n/e","n/e","n/e","3025","2757","2757"
"22.06.2024 00:45 - 22.06.2024 01:00","n/e","n/e","n/e","3021","2753","2753"
"22.06.2024 01:00 - 22.06.2024 01:15","n/e","n/e","n/e","3027","2902","2902"
"22.06.2024 01:15 - 22.06.2024 01:30","n/e","n/e","n/e","3013","2890","2890"
"22.06.2024 01:30 - 22.06.2024 01:45","n/e","n/e","n/e","2991","2877","2877"
