"MTU (CET/CEST)","Generation - Wind Offshore [MW] Day Ahead/ BZN|ES","Generation - Wind Offshore [MW] Intraday / BZN|ES","Generation - Wind Offshore [MW] Current / BZN|ES","Generation - Wind Onshore [MW] Day Ahead/ BZN|ES","Generation - Wind Onshore [MW] Intraday / BZN|ES","Generation - Wind Onshore [MW] Current / BZN|ES"
"22.06.2021 00:00 - 22.06.2021 01:00","n/e","n/e","n/e","5483","5173","5173"
"22.06.2021 01:00 - 22.06.2021 02:00","n/e","n/e","n/e","5108","4952","4952"
"22.06.2021 02:00 - 22.06.2021 03:00","n/e","n/e","n/e","4706","4834","4834"
"22.06.2021 03:00 - 22.06.2021 04:00","n/e","n/e","n/e","4336","4639","4639"
"22.06.2021 04:00 - 22.06.2021 05:00","n/e","n/e","n/e","3989","4474","4474"
"22.06.2021 05:00 - 22.06.2021 06:00","n/e","n/e","n/e","3843","4088","4088"
"22.06.2021 06:00 - 22.06.2021 07:00","n/e","n/e","n/e","3704","3847","3847"
"22.06.2021 07:00 - 22.06.2021 08:00","n/e","n/e","n/e","3559","3388","3388"
"22.06.2021 08:00 - 22.06.2021 09:00","n/e","n/e","n/e","3198","3135","2843"
"22.06.2021 09:00 - 22.06.2021 10:00","n/e","n/e","n/e","2872","3026","2772"
"22.06.2021 10:00 - 22.06.2021 11:00","n/e","n/e","n/e","2623","3064","2602"
"22.06.2021 11:00 - 22.06.2021 12:00","n/e","n/e","n/e","2913","3256","2818"
"22.06.2021 12:00 - 22.06.2021 13:00","n/e","n/e","n/e","3243","3436","2737"
"22.06.2021 13:00 - 22.06.2021 14:00","n/e","n/e","n/e","3642","3710","2983"
"22.06.2021 14:00 - 22.06.2021 15:00","n/e","n/e","n/e","4036","4151","3438"
"22.06.2021 15:00 - 22.06.2021 16:00","n/e","n/e","n/e","4517","4707","3943"
"22.06.2021 16:00 - 22.06.2021 17:00","n/e","n/e","n/e","5079","5445","4754"
"22.06.2021 17:00 - 22.06.2021 18:00","n/e","n/e","n/e","5685","6130","6131"
"22.06.2021 18:00 - 22.06.2021 19:00","n/e","n/e","n/e","6435","6839","6587"
"22.06.2021 19:00 - 22.06.2021 20:00","n/e","n/e","n/e","7300","7852","7247"
"22.06.2021 20:00 - 22.06.2021 21:00","n/e","n/e","n/e","7329","7818","8144"
"22.06.2021 21:00 - 22.06.2021 22:00","n/e","n/e","n/e","7337","7746","8417"
"22.06.2021 22:00 - 22.06.2021 23:00","n/e","n/e","n/e","7331","7675","8460"
"22.06.2021 23:00 - 23.06.2021 00:00","n/e","n/e","n/e","7007","7448","7875"
"23.06.2021 00:00 - 23.06.2021 01:00","n/e","n/e","n/e","7222","7118","7118"
"23.06.2021 01:00 - 23.06.2021 02:00","n/e","n/e","n/e","6785","6672","6672"
"23.06.2021 02:00 - 23.06.2021 03:00","n/e","n/e","n/e","6458","5917","5917"
"23.06.2021 03:00 - 23.06.2021 04:00","n/e","n/e","n/e","6183","5954","5954"
"23.06.2021 04:00 - 23.06.2021 05:00","n/e","n/e","n/e","6011","6341","6341"
"23.06.2021 05:00 - 23.06.2021 06:00","n/e","n/e","n/e","5861","6457","6457"
"23.06.2021 06:00 - 23.06.2021 07:00","n/e","n/e","n/e","5682","6762","6762"
"23.06.2021 07:00 - 23.06.2021 08:00","n/e","n/e","n/e","5451","6608","6608"
"23.06.2021 08:00 - 23.06.2021 09:00","n/e","n/e","n/e","5238","6060","6320"
"23.06.2021 09:00 - 23.06.2021 10:00","n/e","n/e","n/e","5056","5557","5982"
"23.06.2021 10:00 - 23.06.2021 11:00","n/e","n/e","n/e","4785","5031","5645"
"23.06.2021 11:00 - 23.06.2021 12:00","n/e","n/e","n/e","4419","4642","5109"
"23.06.2021 12:00 - 23.06.2021 13:00","n/e","n/e","n/e","4076","4361","4593"
"23.06.2021 13:00 - 23.06.2021 14:00","n/e","n/e","n/e","3866","4202","4204"
"23.06.2021 14:00 - 23.06.2021 15:00","n/e","n/e","n/e","4066","4308","3971"
"23.06.2021 15:00 - 23.06.2021 16:00","n/e","n/e","n/e","4298","4480","4203"
"23.06.2021 16:00 - 23.06.2021 17:00","n/e","n/e","n/e","4595","4788","4494"
"23.06.2021 17:00 - 23.06.2021 18:00","n/e","n/e","n/e","5236","5299","4808"
"23.06.2021 18:00 - 23.06.2021 19:00","n/e","n/e","n/e","5874","5916","5855"
"23.06.2021 19:00 - 23.06.2021 20:00","n/e","n/e","n/e","6543","6574","6441"
"23.06.2021 20:00 - 23.06.2021 21:00","n/e","n/e","n/e","6917","6984","7083"
"23.06.2021 21:00 - 23.06.2021 22:00","n/e","n/e","n/e","7202","7315","7391"
"23.06.2021 22:00 - 23.06.2021 23:00","n/e","n/e","n/e","7569","7631","7489"
"23.06.2021 23:00 - 24.06.2021 00:00","n/e","n/e","n/e","7725","7770","7790"
"24.06.2021 00:00 - 24.06.2021 01:00","n/e","n/e","n/e","7890","7660","7660"
"24.06.2021 01:00 - 24.06.2021 02:00","n/e","n/e","n/e","7858","7366","7366"
"24.06.2021 02:00 - 24.06.2021 03:00","n/e","n/e","n/e","7662","6810","6810"
"24.06.2021 03:00 - 24.06.2021 04:00","n/e","n/e","n/e","7419","6803","6803"
"24.06.2021 04:00 - 24.06.2021 05:00","n/e","n/e","n/e","7253","7017","7017"
"24.06.2021 05:00 - 24.06.2021 06:00","n/e","n/e","n/e","7162","7441","7441"
"24.06.2021 06:00 - 24.06.2021 07:00","n/e","n/e","n/e","7120","7444","7444"
"24.06.2021 07:00 - 24.06.2021 08:00","n/e","n/e","n/e","6918","7125","7125"
"24.06.2021 08:00 - 24.06.2021 09:00","n/e","n/e","n/e","6578","6688","6091"
"24.06.2021 09:00 - 24.06.2021 10:00","n/e","n/e","n/e","6033","6307","5950"
"24.06.2021 10:00 - 24.06.2021 11:00","n/e","n/e","n/e","5589","5586","5709"
"24.06.2021 11:00 - 24.06.2021 12:00","n/e","n/e","n/e","5141","5085","4988"
"24.06.2021 12:00 - 24.06.2021 13:00","n/e","n/e","n/e","4550","4615","4450"
"24.06.2021 13:00 - 24.06.2021 14:00","n/e","n/e","n/e","4091","4243","4152"
"24.06.2021 14:00 - 24.06.2021 15:00","n/e","n/e","n/e","3861","4101","3792"
"24.06.2021 15:00 - 24.06.2021 16:00","n/e","n/e","n/e","3793","4082","3595"
"24.06.2021 16:00 - 24.06.2021 17:00","n/e","n/e","n/e","3819","4183","3673"
"24.06.2021 17:00 - 24.06.2021 18:00","n/e","n/e","n/e","4104","4516","3665"
"24.06.2021 18:00 - 24.06.2021 19:00","n/e","n/e","n/e","4552","4928","4190"
"24.06.2021 19:00 - 24.06.2021 20:00","n/e","n/e","n/e","5228","5446","4767"
"24.06.2021 20:00 - 24.06.2021 21:00","n/e","n/e","n/e","5900","6060","5360"
"24.06.2021 21:00 - 24.06.2021 22:00","n/e","n/e","n/e","6597","6767","5794"
"24.06.2021 22:00 - 24.06.2021 23:00","n/e","n/e","n/e","7276","7390","6531"
"24.06.2021 23:00 - 25.06.2021 00:00","n/e","n/e","n/e","7542","7631","7018"
"25.06.2021 00:00 - 25.06.2021 01:00","n/e","n/e","n/e","7649","7455","7455"
"25.06.2021 01:00 - 25.06.2021 02:00","n/e","n/e","n/e","7683","7452","7452"
"25.06.2021 02:00 - 25.06.2021 03:00","n/e","n/e","n/e","7454","7280","7280"
"25.06.2021 03:00 - 25.06.2021 04:00","n/e","n/e","n/e","7139","7047","7047"
"25.06.2021 04:00 - 25.06.2021 05:00","n/e","n/e","n/e","6789","6598","6598"
"25.06.2021 05:00 - 25.06.2021 06:00","n/e","n/e","n/e","6331","6094","6094"
"25.06.2021 06:00 - 25.06.2021 07:00","n/e","n/e","n/e","5798","5406","5406"
"25.06.2021 07:00 - 25.06.2021 08:00","n/e","n/e","n/e","5150","4602","4602"
"25.06.2021 08:00 - 25.06.2021 09:00","n/e","n/e","n/e","4392","4136","3717"
"25.06.2021 09:00 - 25.06.2021 10:00","n/e","n/e","n/e","3831","3712","3297"
"25.06.2021 10:00 - 25.06.2021 11:00","n/e","n/e","n/e","3603","3466","3159"
"25.06.2021 11:00 - 25.06.2021 12:00","n/e","n/e","n/e","3498","3421","3200"
"25.06.2021 12:00 - 25.06.2021 13:00","n/e","n/e","n/e","3494","3502","3102"
"25.06.2021 13:00 - 25.06.2021 14:00","n/e","n/e","n/e","3528","3554","3227"
"25.06.2021 14:00 - 25.06.2021 15:00","n/e","n/e","n/e","3410","3505","3305"
"25.06.2021 15:00 - 25.06.2021 16:00","n/e","n/e","n/e","3345","3496","3346"
"25.06.2021 16:00 - 25.06.2021 17:00","n/e","n/e","n/e","3603","3650","3469"
"25.06.2021 17:00 - 25.06.2021 18:00","n/e","n/e","n/e","4006","3962","3769"
"25.06.2021 18:00 - 25.06.2021 19:00","n/e","n/e","n/e","4412","4319","3971"
"25.06.2021 19:00 - 25.06.2021 20:00","n/e","n/e","n/e","4875","4736","4162"
"25.06.2021 20:00 - 25.06.2021 21:00","n/e","n/e","n/e","5302","5136","4457"
"25.06.2021 21:00 - 25.06.2021 22:00","n/e","n/e","n/e","5709","5562","4594"
"25.06.2021 22:00 - 25.06.2021 23:00","n/e","n/e","n/e","6073","5971","5092"
"25.06.2021 23:00 - 26.06.2021 00:00","n/e","n/e","n/e","5994","5987","5749"
"26.06.2021 00:00 - 26.06.2021 01:00","n/e","n/e","n/e","5639","5675","5675"
"26.06.2021 01:00 - 26.06.2021 02:00","n/e","n/e","n/e","5346","5232","5232"
"26.06.2021 02:00 - 26.06.2021 03:00","n/e","n/e","n/e","4872","4744","4744"
"26.06.2021 03:00 - 26.06.2021 04:00","n/e","n/e","n/e","4307","4367","4367"
"26.06.2021 04:00 - 26.06.2021 05:00","n/e","n/e","n/e","3716","3939","3939"
"26.06.2021 05:00 - 26.06.2021 06:00","n/e","n/e","n/e","3254","3239","3239"
"26.06.2021 06:00 - 26.06.2021 07:00","n/e","n/e","n/e","2892","3000","3000"
"26.06.2021 07:00 - 26.06.2021 08:00","n/e","n/e","n/e","2586","3031","3031"
"26.06.2021 08:00 - 26.06.2021 09:00","n/e","n/e","n/e","2325","2670","2838"
"26.06.2021 09:00 - 26.06.2021 10:00","n/e","n/e","n/e","2241","2399","2380"
"26.06.2021 10:00 - 26.06.2021 11:00","n/e","n/e","n/e","2480","2395","2440"
"26.06.2021 11:00 - 26.06.2021 12:00","n/e","n/e","n/e","3027","2997","2738"
"26.06.2021 12:00 - 26.06.2021 13:00","n/e","n/e","n/e","3814","3852","3608"
"26.06.2021 13:00 - 26.06.2021 14:00","n/e","n/e","n/e","4683","4901","4965"
"26.06.2021 14:00 - 26.06.2021 15:00","n/e","n/e","n/e","5550","5921","6299"
"26.06.2021 15:00 - 26.06.2021 16:00","n/e","n/e","n/e","6030","6451","7037"
"26.06.2021 16:00 - 26.06.2021 17:00","n/e","n/e","n/e","6601","6905","7902"
"26.06.2021 17:00 - 26.06.2021 18:00","n/e","n/e","n/e","6944","7356","8325"
"26.06.2021 18:00 - 26.06.2021 19:00","n/e","n/e","n/e","7192","7652","8207"
"26.06.2021 19:00 - 26.06.2021 20:00","n/e","n/e","n/e","7253","7689","8056"
"26.06.2021 20:00 - 26.06.2021 21:00","n/e","n/e","n/e","6894","7343","7674"
"26.06.2021 21:00 - 26.06.2021 22:00","n/e","n/e","n/e","6771","7157","7108"
"26.06.2021 22:00 - 26.06.2021 23:00","n/e","n/e","n/e","6753","7024","6589"
"26.06.2021 23:00 - 27.06.2021 00:00","n/e","n/e","n/e","6390","6596","6253"
"27.06.2021 00:00 - 27.06.2021 01:00","n/e","n/e","n/e","6152","5874","5874"
"27.06.2021 01:00 - 27.06.2021 02:00","n/e","n/e","n/e","5626","5271","5271"
"27.06.2021 02:00 - 27.06.2021 03:00","n/e","n/e","n/e","5240","4901","4901"
"27.06.2021 03:00 - 27.06.2021 04:00","n/e","n/e","n/e","4861","4443","4443"
"27.06.2021 04:00 - 27.06.2021 05:00","n/e","n/e","n/e","4546","4346","4346"
"27.06.2021 05:00 - 27.06.2021 06:00","n/e","n/e","n/e","4307","4066","4066"
"27.06.2021 06:00 - 27.06.2021 07:00","n/e","n/e","n/e","4037","3935","3935"
"27.06.2021 07:00 - 27.06.2021 08:00","n/e","n/e","n/e","3737","3910","3910"
"27.06.2021 08:00 - 27.06.2021 09:00","n/e","n/e","n/e","3403","3499","3407"
"27.06.2021 09:00 - 27.06.2021 10:00","n/e","n/e","n/e","3333","3265","2894"
"27.06.2021 10:00 - 27.06.2021 11:00","n/e","n/e","n/e","3566","3404","3027"
"27.06.2021 11:00 - 27.06.2021 12:00","n/e","n/e","n/e","4287","4083","4117"
"27.06.2021 12:00 - 27.06.2021 13:00","n/e","n/e","n/e","5289","5175","5181"
"27.06.2021 13:00 - 27.06.2021 14:00","n/e","n/e","n/e","6490","6089","6317"
"27.06.2021 14:00 - 27.06.2021 15:00","n/e","n/e","n/e","7585","7247","6799"
"27.06.2021 15:00 - 27.06.2021 16:00","n/e","n/e","n/e","8649","8297","7424"
"27.06.2021 16:00 - 27.06.2021 17:00","n/e","n/e","n/e","9732","9392","8177"
"27.06.2021 17:00 - 27.06.2021 18:00","n/e","n/e","n/e","10396","10258","9046"
"27.06.2021 18:00 - 27.06.2021 19:00","n/e","n/e","n/e","10772","10784","10143"
"27.06.2021 19:00 - 27.06.2021 20:00","n/e","n/e","n/e","10911","10858","11149"
"27.06.2021 20:00 - 27.06.2021 21:00","n/e","n/e","n/e","10452","10467","11629"
"27.06.2021 21:00 - 27.06.2021 22:00","n/e","n/e","n/e","9793","9749","11025"
"27.06.2021 22:00 - 27.06.2021 23:00","n/e","n/e","n/e","9022","9006","10244"
"27.06.2021 23:00 - 28.06.2021 00:00","n/e","n/e","n/e","8230","8247","9183"
"28.06.2021 00:00 - 28.06.2021 01:00","n/e","n/e","n/e","7575","8269","8269"
"28.06.2021 01:00 - 28.06.2021 02:00","n/e","n/e","n/e","6979","7099","7099"
"28.06.2021 02:00 - 28.06.2021 03:00","n/e","n/e","n/e","6727","6927","6927"
"28.06.2021 03:00 - 28.06.2021 04:00","n/e","n/e","n/e","6411","6861","6861"
"28.06.2021 04:00 - 28.06.2021 05:00","n/e","n/e","n/e","6089","6817","6817"
"28.06.2021 05:00 - 28.06.2021 06:00","n/e","n/e","n/e","5745","6373","6373"
"28.06.2021 06:00 - 28.06.2021 07:00","n/e","n/e","n/e","5407","6066","6066"
"28.06.2021 07:00 - 28.06.2021 08:00","n/e","n/e","n/e","5068","5626","5626"
"28.06.2021 08:00 - 28.06.2021 09:00","n/e","n/e","n/e","4724","5202","4849"
"28.06.2021 09:00 - 28.06.2021 10:00","n/e","n/e","n/e","4410","4764","4169"
"28.06.2021 10:00 - 28.06.2021 11:00","n/e","n/e","n/e","4121","4487","3991"
"28.06.2021 11:00 - 28.06.2021 12:00","n/e","n/e","n/e","4016","4414","3885"
"28.06.2021 12:00 - 28.06.2021 13:00","n/e","n/e","n/e","3947","4429","4003"
"28.06.2021 13:00 - 28.06.2021 14:00","n/e","n/e","n/e","3983","4634","4072"
"28.06.2021 14:00 - 28.06.2021 15:00","n/e","n/e","n/e","4389","4915","4287"
"28.06.2021 15:00 - 28.06.2021 16:00","n/e","n/e","n/e","4642","5271","4593"
"28.06.2021 16:00 - 28.06.2021 17:00","n/e","n/e","n/e","4999","5672","4694"
"28.06.2021 17:00 - 28.06.2021 18:00","n/e","n/e","n/e","5570","5981","4773"
"28.06.2021 18:00 - 28.06.2021 19:00","n/e","n/e","n/e","6226","6202","4923"
"28.06.2021 19:00 - 28.06.2021 20:00","n/e","n/e","n/e","6491","6310","5088"
"28.06.2021 20:00 - 28.06.2021 21:00","n/e","n/e","n/e","6209","6075","4771"
"28.06.2021 21:00 - 28.06.2021 22:00","n/e","n/e","n/e","5853","5761","4918"
"28.06.2021 22:00 - 28.06.2021 23:00","n/e","n/e","n/e","5426","5411","4802"
"28.06.2021 23:00 - 29.06.2021 00:00","n/e","n/e","n/e","4981","5008","4530"
"29.06.2021 00:00 - 29.06.2021 01:00","n/e","n/e","n/e","4567","4560","4560"
"29.06.2021 01:00 - 29.06.2021 02:00","n/e","n/e","n/e","4279","4481","4481"
"29.06.2021 02:00 - 29.06.2021 03:00","n/e","n/e","n/e","3905","4230","4230"
"29.06.2021 03:00 - 29.06.2021 04:00","n/e","n/e","n/e","3536","3757","3757"
"29.06.2021 04:00 - 29.06.2021 05:00","n/e","n/e","n/e","3201","3086","3086"
"29.06.2021 05:00 - 29.06.2021 06:00","n/e","n/e","n/e","2937","2672","2672"
"29.06.2021 06:00 - 29.06.2021 07:00","n/e","n/e","n/e","2672","2375","2375"
"29.06.2021 07:00 - 29.06.2021 08:00","n/e","n/e","n/e","2360","2309","2309"
"29.06.2021 08:00 - 29.06.2021 09:00","n/e","n/e","n/e","1974","1964","1874"
"29.06.2021 09:00 - 29.06.2021 10:00","n/e","n/e","n/e","1633","1571","1686"
"29.06.2021 10:00 - 29.06.2021 11:00","n/e","n/e","n/e","1368","1252","1511"
"29.06.2021 11:00 - 29.06.2021 12:00","n/e","n/e","n/e","1207","1172","1284"
"29.06.2021 12:00 - 29.06.2021 13:00","n/e","n/e","n/e","1125","1107","1171"
"29.06.2021 13:00 - 29.06.2021 14:00","n/e","n/e","n/e","1120","1163","1184"
"29.06.2021 14:00 - 29.06.2021 15:00","n/e","n/e","n/e","1519","1476","1195"
"29.06.2021 15:00 - 29.06.2021 16:00","n/e","n/e","n/e","1992","1818","1529"
"29.06.2021 16:00 - 29.06.2021 17:00","n/e","n/e","n/e","2544","2415","1888"
"29.06.2021 17:00 - 29.06.2021 18:00","n/e","n/e","n/e","3356","3035","2625"
"29.06.2021 18:00 - 29.06.2021 19:00","n/e","n/e","n/e","4161","3810","3273"
"29.06.2021 19:00 - 29.06.2021 20:00","n/e","n/e","n/e","4903","4753","4034"
"29.06.2021 20:00 - 29.06.2021 21:00","n/e","n/e","n/e","5245","5020","4726"
"29.06.2021 21:00 - 29.06.2021 22:00","n/e","n/e","n/e","5541","5266","5219"
"29.06.2021 22:00 - 29.06.2021 23:00","n/e","n/e","n/e","5839","5629","5463"
"29.06.2021 23:00 - 30.06.2021 00:00","n/e","n/e","n/e","5748","5388","5327"
"30.06.2021 00:00 - 30.06.2021 01:00","n/e","n/e","n/e","5114","5117","5117"
"30.06.2021 01:00 - 30.06.2021 02:00","n/e","n/e","n/e","4719","4480","4480"
"30.06.2021 02:00 - 30.06.2021 03:00","n/e","n/e","n/e","4229","3762","3762"
"30.06.2021 03:00 - 30.06.2021 04:00","n/e","n/e","n/e","3808","3270","3270"
"30.06.2021 04:00 - 30.06.2021 05:00","n/e","n/e","n/e","3412","3145","3145"
"30.06.2021 05:00 - 30.06.2021 06:00","n/e","n/e","n/e","3212","3172","3172"
"30.06.2021 06:00 - 30.06.2021 07:00","n/e","n/e","n/e","3011","3085","3085"
"30.06.2021 07:00 - 30.06.2021 08:00","n/e","n/e","n/e","2782","2907","2907"
"30.06.2021 08:00 - 30.06.2021 09:00","n/e","n/e","n/e","2256","2540","2238"
"30.06.2021 09:00 - 30.06.2021 10:00","n/e","n/e","n/e","1778","2111","1782"
"30.06.2021 10:00 - 30.06.2021 11:00","n/e","n/e","n/e","1427","1659","1413"
"30.06.2021 11:00 - 30.06.2021 12:00","n/e","n/e","n/e","1553","1724","1209"
"30.06.2021 12:00 - 30.06.2021 13:00","n/e","n/e","n/e","1828","1855","1210"
"30.06.2021 13:00 - 30.06.2021 14:00","n/e","n/e","n/e","2075","2056","1568"
"30.06.2021 14:00 - 30.06.2021 15:00","n/e","n/e","n/e","2261","2278","1931"
"30.06.2021 15:00 - 30.06.2021 16:00","n/e","n/e","n/e","2521","2522","2075"
"30.06.2021 16:00 - 30.06.2021 17:00","n/e","n/e","n/e","2867","2793","2320"
"30.06.2021 17:00 - 30.06.2021 18:00","n/e","n/e","n/e","3198","3240","2706"
"30.06.2021 18:00 - 30.06.2021 19:00","n/e","n/e","n/e","3462","3639","3104"
"30.06.2021 19:00 - 30.06.2021 20:00","n/e","n/e","n/e","3765","3992","3499"
"30.06.2021 20:00 - 30.06.2021 21:00","n/e","n/e","n/e","4099","4286","3677"
"30.06.2021 21:00 - 30.06.2021 22:00","n/e","n/e","n/e","4449","4584","3892"
"30.06.2021 22:00 - 30.06.2021 23:00","n/e","n/e","n/e","4706","4782","4023"
"30.06.2021 23:00 - 01.07.2021 00:00","n/e","n/e","n/e","4469","4525","3920"
"01.07.2021 00:00 - 01.07.2021 01:00","n/e","n/e","n/e","4172","3957","3957"
"01.07.2021 01:00 - 01.07.2021 02:00","n/e","n/e","n/e","3920","3699","3699"
"01.07.2021 02:00 - 01.07.2021 03:00","n/e","n/e","n/e","3480","3413","3413"
"01.07.2021 03:00 - 01.07.2021 04:00","n/e","n/e","n/e","3083","3034","3034"
"01.07.2021 04:00 - 01.07.2021 05:00","n/e","n/e","n/e","2675","2587","2587"
"01.07.2021 05:00 - 01.07.2021 06:00","n/e","n/e","n/e","2309","2291","2291"
"01.07.2021 06:00 - 01.07.2021 07:00","n/e","n/e","n/e","1958","1905","1905"
"01.07.2021 07:00 - 01.07.2021 08:00","n/e","n/e","n/e","1624","1684","1684"
"01.07.2021 08:00 - 01.07.2021 09:00","n/e","n/e","n/e","1290","1375","1841"
"01.07.2021 09:00 - 01.07.2021 10:00","n/e","n/e","n/e","1043","1105","967"
"01.07.2021 10:00 - 01.07.2021 11:00","n/e","n/e","n/e","889","971","755"
"01.07.2021 11:00 - 01.07.2021 12:00","n/e","n/e","n/e","1026","1081","966"
"01.07.2021 12:00 - 01.07.2021 13:00","n/e","n/e","n/e","1262","1282","905"
"01.07.2021 13:00 - 01.07.2021 14:00","n/e","n/e","n/e","1577","1538","1311"
"01.07.2021 14:00 - 01.07.2021 15:00","n/e","n/e","n/e","1842","1841","1511"
"01.07.2021 15:00 - 01.07.2021 16:00","n/e","n/e","n/e","2130","2130","1707"
"01.07.2021 16:00 - 01.07.2021 17:00","n/e","n/e","n/e","2432","2467","1978"
"01.07.2021 17:00 - 01.07.2021 18:00","n/e","n/e","n/e","2846","2789","2418"
"01.07.2021 18:00 - 01.07.2021 19:00","n/e","n/e","n/e","3300","3125","2512"
"01.07.2021 19:00 - 01.07.2021 20:00","n/e","n/e","n/e","3760","3449","2679"
"01.07.2021 20:00 - 01.07.2021 21:00","n/e","n/e","n/e","3961","3664","2880"
"01.07.2021 21:00 - 01.07.2021 22:00","n/e","n/e","n/e","4254","3979","2877"
"01.07.2021 22:00 - 01.07.2021 23:00","n/e","n/e","n/e","4429","4134","3298"
"01.07.2021 23:00 - 02.07.2021 00:00","n/e","n/e","n/e","4090","3884","3810"
"02.07.2021 00:00 - 02.07.2021 01:00","n/e","n/e","n/e","3355","3460","3460"
"02.07.2021 01:00 - 02.07.2021 02:00","n/e","n/e","n/e","2993","3190","3190"
"02.07.2021 02:00 - 02.07.2021 03:00","n/e","n/e","n/e","2462","2904","2904"
"02.07.2021 03:00 - 02.07.2021 04:00","n/e","n/e","n/e","2033","2738","2738"
"02.07.2021 04:00 - 02.07.2021 05:00","n/e","n/e","n/e","1655","2160","2160"
"02.07.2021 05:00 - 02.07.2021 06:00","n/e","n/e","n/e","1463","1774","1774"
"02.07.2021 06:00 - 02.07.2021 07:00","n/e","n/e","n/e","1405","1762","1762"
"02.07.2021 07:00 - 02.07.2021 08:00","n/e","n/e","n/e","1410","1649","1649"
"02.07.2021 08:00 - 02.07.2021 09:00","n/e","n/e","n/e","1233","1379","1338"
"02.07.2021 09:00 - 02.07.2021 10:00","n/e","n/e","n/e","1045","1146","1088"
"02.07.2021 10:00 - 02.07.2021 11:00","n/e","n/e","n/e","986","1013","944"
"02.07.2021 11:00 - 02.07.2021 12:00","n/e","n/e","n/e","1513","1279","1287"
"02.07.2021 12:00 - 02.07.2021 13:00","n/e","n/e","n/e","2175","1749","1889"
"02.07.2021 13:00 - 02.07.2021 14:00","n/e","n/e","n/e","2851","2360","2556"
"02.07.2021 14:00 - 02.07.2021 15:00","n/e","n/e","n/e","3363","2948","3239"
"02.07.2021 15:00 - 02.07.2021 16:00","n/e","n/e","n/e","3895","3530","3811"
"02.07.2021 16:00 - 02.07.2021 17:00","n/e","n/e","n/e","4458","4188","4086"
"02.07.2021 17:00 - 02.07.2021 18:00","n/e","n/e","n/e","5060","4741","4347"
"02.07.2021 18:00 - 02.07.2021 19:00","n/e","n/e","n/e","5669","5448","4899"
"02.07.2021 19:00 - 02.07.2021 20:00","n/e","n/e","n/e","6288","6076","5397"
"02.07.2021 20:00 - 02.07.2021 21:00","n/e","n/e","n/e","6336","6203","6022"
"02.07.2021 21:00 - 02.07.2021 22:00","n/e","n/e","n/e","6345","6374","6759"
"02.07.2021 22:00 - 02.07.2021 23:00","n/e","n/e","n/e","6280","6385","6823"
"02.07.2021 23:00 - 03.07.2021 00:00","n/e","n/e","n/e","5824","6025","6422"
"03.07.2021 00:00 - 03.07.2021 01:00","n/e","n/e","n/e","5503","5767","5767"
"03.07.2021 01:00 - 03.07.2021 02:00","n/e","n/e","n/e","5050","5379","5379"
"03.07.2021 02:00 - 03.07.2021 03:00","n/e","n/e","n/e","4596","5742","5742"
"03.07.2021 03:00 - 03.07.2021 04:00","n/e","n/e","n/e","4227","5527","5527"
"03.07.2021 04:00 - 03.07.2021 05:00","n/e","n/e","n/e","3870","4900","4900"
"03.07.2021 05:00 - 03.07.2021 06:00","n/e","n/e","n/e","3757","4444","4444"
"03.07.2021 06:00 - 03.07.2021 07:00","n/e","n/e","n/e","3707","3624","3624"
"03.07.2021 07:00 - 03.07.2021 08:00","n/e","n/e","n/e","3598","3241","3241"
"03.07.2021 08:00 - 03.07.2021 09:00","n/e","n/e","n/e","3144","3142","2783"
"03.07.2021 09:00 - 03.07.2021 10:00","n/e","n/e","n/e","2692","2928","2341"
"03.07.2021 10:00 - 03.07.2021 11:00","n/e","n/e","n/e","2397","2801","2337"
"03.07.2021 11:00 - 03.07.2021 12:00","n/e","n/e","n/e","2583","3001","2529"
"03.07.2021 12:00 - 03.07.2021 13:00","n/e","n/e","n/e","2968","3352","2600"
"03.07.2021 13:00 - 03.07.2021 14:00","n/e","n/e","n/e","3533","3899","3174"
"03.07.2021 14:00 - 03.07.2021 15:00","n/e","n/e","n/e","4203","4468","3655"
"03.07.2021 15:00 - 03.07.2021 16:00","n/e","n/e","n/e","4822","4895","4355"
"03.07.2021 16:00 - 03.07.2021 17:00","n/e","n/e","n/e","5444","5393","5094"
"03.07.2021 17:00 - 03.07.2021 18:00","n/e","n/e","n/e","6073","5767","5553"
"03.07.2021 18:00 - 03.07.2021 19:00","n/e","n/e","n/e","6598","6144","6027"
"03.07.2021 19:00 - 03.07.2021 20:00","n/e","n/e","n/e","6895","6421","6210"
"03.07.2021 20:00 - 03.07.2021 21:00","n/e","n/e","n/e","6889","6363","6243"
"03.07.2021 21:00 - 03.07.2021 22:00","n/e","n/e","n/e","6840","6308","5854"
"03.07.2021 22:00 - 03.07.2021 23:00","n/e","n/e","n/e","6815","6367","5732"
"03.07.2021 23:00 - 04.07.2021 00:00","n/e","n/e","n/e","6848","6565","5903"
"04.07.2021 00:00 - 04.07.2021 01:00","n/e","n/e","n/e","6105","6146","6146"
"04.07.2021 01:00 - 04.07.2021 02:00","n/e","n/e","n/e","6139","6239","6239"
"04.07.2021 02:00 - 04.07.2021 03:00","n/e","n/e","n/e","6144","6293","6293"
"04.07.2021 03:00 - 04.07.2021 04:00","n/e","n/e","n/e","6124","6266","6266"
"04.07.2021 04:00 - 04.07.2021 05:00","n/e","n/e","n/e","6072","6209","6209"
"04.07.2021 05:00 - 04.07.2021 06:00","n/e","n/e","n/e","6009","6017","6017"
