"MTU (CET/CEST)","Generation - Wind Offshore [MW] Day Ahead/ BZN|ES","Generation - Wind Offshore [MW] Intraday / BZN|ES","Generation - Wind Offshore [MW] Current / BZN|ES","Generation - Wind Onshore [MW] Day Ahead/ BZN|ES","Generation - Wind Onshore [MW] Intraday / BZN|ES","Generation - Wind Onshore [MW] Current / BZN|ES"
"19.06.2023 02:15 - 19.06.2023 02:30","n/e","n/e","n/e","3193","4037","4037"
"19.06.2023 02:30 - 19.06.2023 02:45","n/e","n/e","n/e","3147","3922","3922"
"19.06.2023 02:45 - 19.06.2023 03:00","n/e","n/e","n/e","3106","3804","3804"
"19.06.2023 03:00 - 19.06.2023 03:15","n/e","n/e","n/e","3050","3556","3556"
"19.06.2023 03:15 - 19.06.2023 03:30","n/e","n/e","n/e","3027","3514","3514"
"19.06.2023 03:30 - 19.06.2023 03:45","n/e","n/e","n/e","3017","3481","3481"
"19.06.2023 03:45 - 19.06.2023 04:00","n/e","n/e","n/e","3016","3453","3453"
"19.06.2023 04:00 - 19.06.2023 04:15","n/e","n/e","n/e","3028","3056","3056"
"19.06.2023 04:15 - 19.06.2023 04:30","n/e","n/e","n/e","3023","3217","3217"
"19.06.2023 04:30 - 19.06.2023 04:45","n/e","n/e","n/e","3007","3409","3409"
"19.06.2023 04:45 - 19.06.2023 05:00","n/e","n/e","n/e","2985","3591","3591"
"19.06.2023 05:00 - 19.06.2023 05:15","n/e","n/e","n/e","2947","3054","3054"
"19.06.2023 05:15 - 19.06.2023 05:30","n/e","n/e","n/e","2938","3100","3100"
"19.06.2023 05:30 - 19.06.2023 05:45","n/e","n/e","n/e","2942","3150","3150"
"19.06.2023 05:45 - 19.06.2023 06:00","n/e","n/e","n/e","2953","3197","3197"
"19.06.2023 06:00 - 19.06.2023 06:15","n/e","n/e","n/e","2993","3053","3053"
"19.06.2023 06:15 - 19.06.2023 06:30","n/e","n/e","n/e","2983","3088","3088"
"19.06.2023 06:30 - 19.06.2023 06:45","n/e","n/e","n/e","2949","3123","3123"
"19.06.2023 06:45 - 19.06.2023 07:00","n/e","n/e","n/e","2896","3154","3154"
"19.06.2023 07:00 - 19.06.2023 07:15","n/e","n/e","n/e","2835","3734","3734"
"19.06.2023 07:15 - 19.06.2023 07:30","n/e","n/e","n/e","2770","3684","3684"
"19.06.2023 07:30 - 19.06.2023 07:45","n/e","n/e","n/e","2710","3620","3620"
"19.06.2023 07:45 - 19.06.2023 08:00","n/e","n/e","n/e","2655","3545","3545"
"19.06.2023 08:00 - 19.06.2023 08:15","n/e","n/e","n/e","2601","3848","3848"
"19.06.2023 08:15 - 19.06.2023 08:30","n/e","n/e","n/e","2549","3737","3737"
"19.06.2023 08:30 - 19.06.2023 08:45","n/e","n/e","n/e","2499","3631","3631"
"19.06.2023 08:45 - 19.06.2023 09:00","n/e","n/e","n/e","2456","3533","3533"
"19.06.2023 09:00 - 19.06.2023 09:15","n/e","n/e","n/e","2378","3414","4065"
"19.06.2023 09:15 - 19.06.2023 09:30","n/e","n/e","n/e","2374","3344","3939"
"19.06.2023 09:30 - 19.06.2023 09:45","n/e","n/e","n/e","2399","3294","3832"
"19.06.2023 09:45 - 19.06.2023 10:00","n/e","n/e","n/e","2453","3271","3750"
"19.06.2023 10:00 - 19.06.2023 10:15","n/e","n/e","n/e","2492","3201","3110"
"19.06.2023 10:15 - 19.06.2023 10:30","n/e","n/e","n/e","2600","3253","3151"
"19.06.2023 10:30 - 19.06.2023 10:45","n/e","n/e","n/e","2732","3351","3228"
"19.06.2023 10:45 - 19.06.2023 11:00","n/e","n/e","n/e","2882","3485","3335"
"19.06.2023 11:00 - 19.06.2023 11:15","n/e","n/e","n/e","3055","3640","3454"
"19.06.2023 11:15 - 19.06.2023 11:30","n/e","n/e","n/e","3222","3805","3577"
"19.06.2023 11:30 - 19.06.2023 11:45","n/e","n/e","n/e","3388","3968","3715"
"19.06.2023 11:45 - 19.06.2023 12:00","n/e","n/e","n/e","3557","4131","3868"
"19.06.2023 12:00 - 19.06.2023 12:15","n/e","n/e","n/e","3729","4296","3697"
"19.06.2023 12:15 - 19.06.2023 12:30","n/e","n/e","n/e","3914","4476","3863"
"19.06.2023 12:30 - 19.06.2023 12:45","n/e","n/e","n/e","4112","4670","4030"
"19.06.2023 12:45 - 19.06.2023 13:00","n/e","n/e","n/e","4315","4864","4198"
"19.06.2023 13:00 - 19.06.2023 13:15","n/e","n/e","n/e","4562","5122","4381"
"19.06.2023 13:15 - 19.06.2023 13:30","n/e","n/e","n/e","4754","5270","4523"
"19.06.2023 13:30 - 19.06.2023 13:45","n/e","n/e","n/e","4926","5375","4649"
"19.06.2023 13:45 - 19.06.2023 14:00","n/e","n/e","n/e","5080","5447","4759"
"19.06.2023 14:00 - 19.06.2023 14:15","n/e","n/e","n/e","5258","5499","5168"
"19.06.2023 14:15 - 19.06.2023 14:30","n/e","n/e","n/e","5374","5555","5222"
"19.06.2023 14:30 - 19.06.2023 14:45","n/e","n/e","n/e","5473","5622","5248"
"19.06.2023 14:45 - 19.06.2023 15:00","n/e","n/e","n/e","5557","5696","5258"
"19.06.2023 15:00 - 19.06.2023 15:15","n/e","n/e","n/e","5647","5798","5800"
"19.06.2023 15:15 - 19.06.2023 15:30","n/e","n/e","n/e","5712","5856","5878"
"19.06.2023 15:30 - 19.06.2023 15:45","n/e","n/e","n/e","5771","5894","5954"
"19.06.2023 15:45 - 19.06.2023 16:00","n/e","n/e","n/e","5825","5914","6008"
"19.06.2023 16:00 - 19.06.2023 16:15","n/e","n/e","n/e","5889","5936","6578"
"19.06.2023 16:15 - 19.06.2023 16:30","n/e","n/e","n/e","5932","5939","6540"
"19.06.2023 16:30 - 19.06.2023 16:45","n/e","n/e","n/e","5967","5939","6470"
"19.06.2023 16:45 - 19.06.2023 17:00","n/e","n/e","n/e","5986","5927","6379"
"19.06.2023 17:00 - 19.06.2023 17:15","n/e","n/e","n/e","6045","5962","6834"
"19.06.2023 17:15 - 19.06.2023 17:30","n/e","n/e","n/e","6009","5892","6708"
"19.06.2023 17:30 - 19.06.2023 17:45","n/e","n/e","n/e","5936","5780","6566"
"19.06.2023 17:45 - 19.06.2023 18:00","n/e","n/e","n/e","5843","5640","6415"
"19.06.2023 18:00 - 19.06.2023 18:15","n/e","n/e","n/e","5708","5473","6546"
"19.06.2023 18:15 - 19.06.2023 18:30","n/e","n/e","n/e","5640","5333","6407"
"19.06.2023 18:30 - 19.06.2023 18:45","n/e","n/e","n/e","5607","5216","6269"
"19.06.2023 18:45 - 19.06.2023 19:00","n/e","n/e","n/e","5587","5117","6133"
"19.06.2023 19:00 - 19.06.2023 19:15","n/e","n/e","n/e","5655","5036","6411"
"19.06.2023 19:15 - 19.06.2023 19:30","n/e","n/e","n/e","5566","4943","6273"
"19.06.2023 19:30 - 19.06.2023 19:45","n/e","n/e","n/e","5406","4842","6135"
"19.06.2023 19:45 - 19.06.2023 20:00","n/e","n/e","n/e","5199","4734","5997"
"19.06.2023 20:00 - 19.06.2023 20:15","n/e","n/e","n/e","4937","4623","4847"
"19.06.2023 20:15 - 19.06.2023 20:30","n/e","n/e","n/e","4742","4514","4790"
"19.06.2023 20:30 - 19.06.2023 20:45","n/e","n/e","n/e","4594","4410","4759"
"19.06.2023 20:45 - 19.06.2023 21:00","n/e","n/e","n/e","4483","4311","4743"
"19.06.2023 21:00 - 19.06.2023 21:15","n/e","n/e","n/e","4407","4214","4208"
"19.06.2023 21:15 - 19.06.2023 21:30","n/e","n/e","n/e","4308","4123","4157"
"19.06.2023 21:30 - 19.06.2023 21:45","n/e","n/e","n/e","4190","4034","4102"
"19.06.2023 21:45 - 19.06.2023 22:00","n/e","n/e","n/e","4060","3948","4043"
"19.06.2023 22:00 - 19.06.2023 22:15","n/e","n/e","n/e","3911","3863","3853"
"19.06.2023 22:15 - 19.06.2023 22:30","n/e","n/e","n/e","3791","3783","3782"
"19.06.2023 22:30 - 19.06.2023 22:45","n/e","n/e","n/e","3689","3707","3702"
"19.06.2023 22:45 - 19.06.2023 23:00","n/e","n/e","n/e","3605","3634","3616"
"19.06.2023 23:00 - 19.06.2023 23:15","n/e","n/e","n/e","3519","3560","4016"
"19.06.2023 23:15 - 19.06.2023 23:30","n/e","n/e","n/e","3460","3494","3884"
"19.06.2023 23:30 - 19.06.2023 23:45","n/e","n/e","n/e","3407","3432","3752"
"19.06.2023 23:45 - 20.06.2023 00:00","n/e","n/e","n/e","3362","3375","3624"
"20.06.2023 00:00 - 20.06.2023 00:15","n/e","n/e","n/e","4238","3520","3520"
"20.06.2023 00:15 - 20.06.2023 00:30","n/e","n/e","n/e","4109","3417","3417"
"20.06.2023 00:30 - 20.06.2023 00:45","n/e","n/e","n/e","3980","3324","3324"
"20.06.2023 00:45 - 20.06.2023 01:00","n/e","n/e","n/e","3853","3241","3241"
"20.06.2023 01:00 - 20.06.2023 01:15","n/e","n/e","n/e","3724","3089","3089"
"20.06.2023 01:15 - 20.06.2023 01:30","n/e","n/e","n/e","3607","3015","3015"
"20.06.2023 01:30 - 20.06.2023 01:45","n/e","n/e","n/e","3497","2945","2945"
"20.06.2023 01:45 - 20.06.2023 02:00","n/e","n/e","n/e","3398","2882","2882"
"20.06.2023 02:00 - 20.06.2023 02:15","n/e","n/e","n/e","3286","2570","2570"
"20.06.2023 02:15 - 20.06.2023 02:30","n/e","n/e","n/e","3215","2538","2538"
"20.06.2023 02:30 - 20.06.2023 02:45","n/e","n/e","n/e","3159","2515","2515"
"20.06.2023 02:45 - 20.06.2023 03:00","n/e","n/e","n/e","3114","2496","2496"
"20.06.2023 03:00 - 20.06.2023 03:15","n/e","n/e","n/e","3081","2345","2345"
"20.06.2023 03:15 - 20.06.2023 03:30","n/e","n/e","n/e","3038","2311","2311"
"20.06.2023 03:30 - 20.06.2023 03:45","n/e","n/e","n/e","2987","2279","2279"
"20.06.2023 03:45 - 20.06.2023 04:00","n/e","n/e","n/e","2932","2252","2252"
"20.06.2023 04:00 - 20.06.2023 04:15","n/e","n/e","n/e","2865","2036","2036"
"20.06.2023 04:15 - 20.06.2023 04:30","n/e","n/e","n/e","2817","2045","2045"
"20.06.2023 04:30 - 20.06.2023 04:45","n/e","n/e","n/e","2778","2063","2063"
"20.06.2023 04:45 - 20.06.2023 05:00","n/e","n/e","n/e","2752","2088","2088"
"20.06.2023 05:00 - 20.06.2023 05:15","n/e","n/e","n/e","2709","2097","2097"
"20.06.2023 05:15 - 20.06.2023 05:30","n/e","n/e","n/e","2715","2125","2125"
"20.06.2023 05:30 - 20.06.2023 05:45","n/e","n/e","n/e","2738","2159","2159"
"20.06.2023 05:45 - 20.06.2023 06:00","n/e","n/e","n/e","2772","2199","2199"
"20.06.2023 06:00 - 20.06.2023 06:15","n/e","n/e","n/e","2821","2568","2568"
"20.06.2023 06:15 - 20.06.2023 06:30","n/e","n/e","n/e","2857","2581","2581"
"20.06.2023 06:30 - 20.06.2023 06:45","n/e","n/e","n/e","2884","2600","2600"
"20.06.2023 06:45 - 20.06.2023 07:00","n/e","n/e","n/e","2902","2619","2619"
"20.06.2023 07:00 - 20.06.2023 07:15","n/e","n/e","n/e","2927","2909","2909"
"20.06.2023 07:15 - 20.06.2023 07:30","n/e","n/e","n/e","2928","2887","2887"
"20.06.2023 07:30 - 20.06.2023 07:45","n/e","n/e","n/e","2923","2861","2861"
"20.06.2023 07:45 - 20.06.2023 08:00","n/e","n/e","n/e","2910","2830","2830"
"20.06.2023 08:00 - 20.06.2023 08:15","n/e","n/e","n/e","2902","2879","2879"
"20.06.2023 08:15 - 20.06.2023 08:30","n/e","n/e","n/e","2875","2861","2861"
"20.06.2023 08:30 - 20.06.2023 08:45","n/e","n/e","n/e","2842","2839","2839"
"20.06.2023 08:45 - 20.06.2023 09:00","n/e","n/e","n/e","2807","2813","2813"
"20.06.2023 09:00 - 20.06.2023 09:15","n/e","n/e","n/e","2755","2787","2813"
"20.06.2023 09:15 - 20.06.2023 09:30","n/e","n/e","n/e","2733","2754","2783"
"20.06.2023 09:30 - 20.06.2023 09:45","n/e","n/e","n/e","2724","2720","2754"
"20.06.2023 09:45 - 20.06.2023 10:00","n/e","n/e","n/e","2730","2693","2730"
"20.06.2023 10:00 - 20.06.2023 10:15","n/e","n/e","n/e","2722","2632","2339"
"20.06.2023 10:15 - 20.06.2023 10:30","n/e","n/e","n/e","2757","2644","2359"
"20.06.2023 10:30 - 20.06.2023 10:45","n/e","n/e","n/e","2806","2685","2395"
"20.06.2023 10:45 - 20.06.2023 11:00","n/e","n/e","n/e","2867","2748","2444"
"20.06.2023 11:00 - 20.06.2023 11:15","n/e","n/e","n/e","2934","2829","2265"
"20.06.2023 11:15 - 20.06.2023 11:30","n/e","n/e","n/e","3003","2902","2323"
"20.06.2023 11:30 - 20.06.2023 11:45","n/e","n/e","n/e","3071","2967","2385"
"20.06.2023 11:45 - 20.06.2023 12:00","n/e","n/e","n/e","3139","3024","2451"
"20.06.2023 12:00 - 20.06.2023 12:15","n/e","n/e","n/e","3204","3075","2370"
"20.06.2023 12:15 - 20.06.2023 12:30","n/e","n/e","n/e","3276","3133","2455"
"20.06.2023 12:30 - 20.06.2023 12:45","n/e","n/e","n/e","3351","3196","2543"
"20.06.2023 12:45 - 20.06.2023 13:00","n/e","n/e","n/e","3430","3263","2631"
"20.06.2023 13:00 - 20.06.2023 13:15","n/e","n/e","n/e","3515","3338","3048"
"20.06.2023 13:15 - 20.06.2023 13:30","n/e","n/e","n/e","3594","3407","3078"
"20.06.2023 13:30 - 20.06.2023 13:45","n/e","n/e","n/e","3671","3472","3102"
"20.06.2023 13:45 - 20.06.2023 14:00","n/e","n/e","n/e","3746","3532","3126"
"20.06.2023 14:00 - 20.06.2023 14:15","n/e","n/e","n/e","3825","3602","3295"
"20.06.2023 14:15 - 20.06.2023 14:30","n/e","n/e","n/e","3898","3650","3348"
"20.06.2023 14:30 - 20.06.2023 14:45","n/e","n/e","n/e","3971","3692","3397"
"20.06.2023 14:45 - 20.06.2023 15:00","n/e","n/e","n/e","4040","3728","3442"
"20.06.2023 15:00 - 20.06.2023 15:15","n/e","n/e","n/e","4130","3762","3591"
"20.06.2023 15:15 - 20.06.2023 15:30","n/e","n/e","n/e","4178","3798","3626"
"20.06.2023 15:30 - 20.06.2023 15:45","n/e","n/e","n/e","4211","3836","3661"
"20.06.2023 15:45 - 20.06.2023 16:00","n/e","n/e","n/e","4226","3869","3692"
"20.06.2023 16:00 - 20.06.2023 16:15","n/e","n/e","n/e","4259","3938","3691"
"20.06.2023 16:15 - 20.06.2023 16:30","n/e","n/e","n/e","4242","3933","3715"
"20.06.2023 16:30 - 20.06.2023 16:45","n/e","n/e","n/e","4209","3896","3728"
"20.06.2023 16:45 - 20.06.2023 17:00","n/e","n/e","n/e","4159","3832","3731"
"20.06.2023 17:00 - 20.06.2023 17:15","n/e","n/e","n/e","4128","3773","3470"
"20.06.2023 17:15 - 20.06.2023 17:30","n/e","n/e","n/e","4039","3673","3483"
"20.06.2023 17:30 - 20.06.2023 17:45","n/e","n/e","n/e","3933","3567","3490"
"20.06.2023 17:45 - 20.06.2023 18:00","n/e","n/e","n/e","3818","3463","3494"
"20.06.2023 18:00 - 20.06.2023 18:15","n/e","n/e","n/e","3677","3327","3814"
"20.06.2023 18:15 - 20.06.2023 18:30","n/e","n/e","n/e","3581","3261","3751"
"20.06.2023 18:30 - 20.06.2023 18:45","n/e","n/e","n/e","3507","3226","3687"
"20.06.2023 18:45 - 20.06.2023 19:00","n/e","n/e","n/e","3452","3212","3626"
"20.06.2023 19:00 - 20.06.2023 19:15","n/e","n/e","n/e","3405","3217","3810"
"20.06.2023 19:15 - 20.06.2023 19:30","n/e","n/e","n/e","3362","3209","3769"
"20.06.2023 19:30 - 20.06.2023 19:45","n/e","n/e","n/e","3315","3191","3755"
"20.06.2023 19:45 - 20.06.2023 20:00","n/e","n/e","n/e","3271","3168","3754"
"20.06.2023 20:00 - 20.06.2023 20:15","n/e","n/e","n/e","3193","3115","3778"
"20.06.2023 20:15 - 20.06.2023 20:30","n/e","n/e","n/e","3188","3118","3770"
"20.06.2023 20:30 - 20.06.2023 20:45","n/e","n/e","n/e","3213","3147","3762"
"20.06.2023 20:45 - 20.06.2023 21:00","n/e","n/e","n/e","3262","3193","3750"
"20.06.2023 21:00 - 20.06.2023 21:15","n/e","n/e","n/e","3327","3265","3115"
"20.06.2023 21:15 - 20.06.2023 21:30","n/e","n/e","n/e","3394","3313","3201"
"20.06.2023 21:30 - 20.06.2023 21:45","n/e","n/e","n/e","3457","3344","3259"
"20.06.2023 21:45 - 20.06.2023 22:00","n/e","n/e","n/e","3508","3358","3279"
"20.06.2023 22:00 - 20.06.2023 22:15","n/e","n/e","n/e","3589","3390","2444"
"20.06.2023 22:15 - 20.06.2023 22:30","n/e","n/e","n/e","3601","3365","2457"
"20.06.2023 22:30 - 20.06.2023 22:45","n/e","n/e","n/e","3586","3321","2466"
"20.06.2023 22:45 - 20.06.2023 23:00","n/e","n/e","n/e","3551","3264","2462"
"20.06.2023 23:00 - 20.06.2023 23:15","n/e","n/e","n/e","3509","3200","2476"
"20.06.2023 23:15 - 20.06.2023 23:30","n/e","n/e","n/e","3456","3133","2443"
"20.06.2023 23:30 - 20.06.2023 23:45","n/e","n/e","n/e","3404","3070","2406"
"20.06.2023 23:45 - 21.06.2023 00:00","n/e","n/e","n/e","3354","3013","2364"
"21.06.2023 00:00 - 21.06.2023 00:15","n/e","n/e","n/e","2711","2021","2021"
"21.06.2023 00:15 - 21.06.2023 00:30","n/e","n/e","n/e","2670","1985","1985"
"21.06.2023 00:30 - 21.06.2023 00:45","n/e","n/e","n/e","2653","1942","1942"
"21.06.2023 00:45 - 21.06.2023 01:00","n/e","n/e","n/e","2650","1898","1898"
"21.06.2023 01:00 - 21.06.2023 01:15","n/e","n/e","n/e","2681","1773","1773"
"21.06.2023 01:15 - 21.06.2023 01:30","n/e","n/e","n/e","2665","1759","1759"
"21.06.2023 01:30 - 21.06.2023 01:45","n/e","n/e","n/e","2626","1744","1744"
"21.06.2023 01:45 - 21.06.2023 02:00","n/e","n/e","n/e","2567","1726","1726"
"21.06.2023 02:00 - 21.06.2023 02:15","n/e","n/e","n/e","2505","1626","1626"
"21.06.2023 02:15 - 21.06.2023 02:30","n/e","n/e","n/e","2427","1605","1605"
"21.06.2023 02:30 - 21.06.2023 02:45","n/e","n/e","n/e","2349","1584","1584"
"21.06.2023 02:45 - 21.06.2023 03:00","n/e","n/e","n/e","2275","1566","1566"
"21.06.2023 03:00 - 21.06.2023 03:15","n/e","n/e","n/e","2189","1530","1530"
"21.06.2023 03:15 - 21.06.2023 03:30","n/e","n/e","n/e","2137","1529","1529"
"21.06.2023 03:30 - 21.06.2023 03:45","n/e","n/e","n/e","2100","1534","1534"
"21.06.2023 03:45 - 21.06.2023 04:00","n/e","n/e","n/e","2073","1542","1542"
"21.06.2023 04:00 - 21.06.2023 04:15","n/e","n/e","n/e","2056","1648","1648"
"21.06.2023 04:15 - 21.06.2023 04:30","n/e","n/e","n/e","2031","1662","1662"
"21.06.2023 04:30 - 21.06.2023 04:45","n/e","n/e","n/e","2000","1676","1676"
"21.06.2023 04:45 - 21.06.2023 05:00","n/e","n/e","n/e","1965","1689","1689"
"21.06.2023 05:00 - 21.06.2023 05:15","n/e","n/e","n/e","1924","1515","1515"
"21.06.2023 05:15 - 21.06.2023 05:30","n/e","n/e","n/e","1892","1560","1560"
"21.06.2023 05:30 - 21.06.2023 05:45","n/e","n/e","n/e","1865","1606","1606"
"21.06.2023 05:45 - 21.06.2023 06:00","n/e","n/e","n/e","1843","1646","1646"
"21.06.2023 06:00 - 21.06.2023 06:15","n/e","n/e","n/e","1827","1678","1678"
"21.06.2023 06:15 - 21.06.2023 06:30","n/e","n/e","n/e","1806","1706","1706"
"21.06.2023 06:30 - 21.06.2023 06:45","n/e","n/e","n/e","1781","1730","1730"
"21.06.2023 06:45 - 21.06.2023 07:00","n/e","n/e","n/e","1751","1745","1745"
"21.06.2023 07:00 - 21.06.2023 07:15","n/e","n/e","n/e","1738","1852","1852"
"21.06.2023 07:15 - 21.06.2023 07:30","n/e","n/e","n/e","1685","1814","1814"
"21.06.2023 07:30 - 21.06.2023 07:45","n/e","n/e","n/e","1619","1757","1757"
"21.06.2023 07:45 - 21.06.2023 08:00","n/e","n/e","n/e","1544","1687","1687"
"21.06.2023 08:00 - 21.06.2023 08:15","n/e","n/e","n/e","1458","1688","1688"
"21.06.2023 08:15 - 21.06.2023 08:30","n/e","n/e","n/e","1392","1636","1636"
"21.06.2023 08:30 - 21.06.2023 08:45","n/e","n/e","n/e","1339","1583","1583"
"21.06.2023 08:45 - 21.06.2023 09:00","n/e","n/e","n/e","1296","1530","1530"
"21.06.2023 09:00 - 21.06.2023 09:15","n/e","n/e","n/e","1260","1473","1496"
"21.06.2023 09:15 - 21.06.2023 09:30","n/e","n/e","n/e","1220","1428","1457"
"21.06.2023 09:30 - 21.06.2023 09:45","n/e","n/e","n/e","1178","1389","1424"
"21.06.2023 09:45 - 21.06.2023 10:00","n/e","n/e","n/e","1140","1358","1397"
"21.06.2023 10:00 - 21.06.2023 10:15","n/e","n/e","n/e","1066","1316","1378"
"21.06.2023 10:15 - 21.06.2023 10:30","n/e","n/e","n/e","1074","1304","1371"
"21.06.2023 10:30 - 21.06.2023 10:45","n/e","n/e","n/e","1116","1303","1372"
"21.06.2023 10:45 - 21.06.2023 11:00","n/e","n/e","n/e","1181","1311","1379"
"21.06.2023 11:00 - 21.06.2023 11:15","n/e","n/e","n/e","1278","1317","1147"
"21.06.2023 11:15 - 21.06.2023 11:30","n/e","n/e","n/e","1348","1340","1179"
"21.06.2023 11:30 - 21.06.2023 11:45","n/e","n/e","n/e","1401","1367","1215"
"21.06.2023 11:45 - 21.06.2023 12:00","n/e","n/e","n/e","1441","1400","1255"
"21.06.2023 12:00 - 21.06.2023 12:15","n/e","n/e","n/e","1470","1429","1055"
"21.06.2023 12:15 - 21.06.2023 12:30","n/e","n/e","n/e","1509","1471","1112"
"21.06.2023 12:30 - 21.06.2023 12:45","n/e","n/e","n/e","1558","1516","1170"
"21.06.2023 12:45 - 21.06.2023 13:00","n/e","n/e","n/e","1614","1568","1233"
"21.06.2023 13:00 - 21.06.2023 13:15","n/e","n/e","n/e","1679","1613","1089"
"21.06.2023 13:15 - 21.06.2023 13:30","n/e","n/e","n/e","1739","1682","1183"
"21.06.2023 13:30 - 21.06.2023 13:45","n/e","n/e","n/e","1796","1761","1288"
"21.06.2023 13:45 - 21.06.2023 14:00","n/e","n/e","n/e","1854","1850","1402"
"21.06.2023 14:00 - 21.06.2023 14:15","n/e","n/e","n/e","1901","1944","1348"
"21.06.2023 14:15 - 21.06.2023 14:30","n/e","n/e","n/e","1972","2052","1458"
"21.06.2023 14:30 - 21.06.2023 14:45","n/e","n/e","n/e","2057","2169","1572"
"21.06.2023 14:45 - 21.06.2023 15:00","n/e","n/e","n/e","2154","2291","1689"
"21.06.2023 15:00 - 21.06.2023 15:15","n/e","n/e","n/e","2259","2436","1940"
"21.06.2023 15:15 - 21.06.2023 15:30","n/e","n/e","n/e","2375","2555","2032"
"21.06.2023 15:30 - 21.06.2023 15:45","n/e","n/e","n/e","2497","2665","2124"
"21.06.2023 15:45 - 21.06.2023 16:00","n/e","n/e","n/e","2617","2766","2216"
"21.06.2023 16:00 - 21.06.2023 16:15","n/e","n/e","n/e","2776","2887","2728"
"21.06.2023 16:15 - 21.06.2023 16:30","n/e","n/e","n/e","2870","2964","2817"
"21.06.2023 16:30 - 21.06.2023 16:45","n/e","n/e","n/e","2940","3026","2898"
"21.06.2023 16:45 - 21.06.2023 17:00","n/e","n/e","n/e","2992","3077","2970"
"21.06.2023 17:00 - 21.06.2023 17:15","n/e","n/e","n/e","3032","3125","3897"
"21.06.2023 17:15 - 21.06.2023 17:30","n/e","n/e","n/e","3077","3167","3942"
"21.06.2023 17:30 - 21.06.2023 17:45","n/e","n/e","n/e","3130","3210","3981"
"21.06.2023 17:45 - 21.06.2023 18:00","n/e","n/e","n/e","3190","3257","4014"
"21.06.2023 18:00 - 21.06.2023 18:15","n/e","n/e","n/e","3260","3300","4589"
"21.06.2023 18:15 - 21.06.2023 18:30","n/e","n/e","n/e","3323","3359","4603"
"21.06.2023 18:30 - 21.06.2023 18:45","n/e","n/e","n/e","3381","3425","4614"
"21.06.2023 18:45 - 21.06.2023 19:00","n/e","n/e","n/e","3427","3488","4618"
"21.06.2023 19:00 - 21.06.2023 19:15","n/e","n/e","n/e","3508","3593","4811"
"21.06.2023 19:15 - 21.06.2023 19:30","n/e","n/e","n/e","3510","3616","4801"
"21.06.2023 19:30 - 21.06.2023 19:45","n/e","n/e","n/e","3483","3604","4791"
"21.06.2023 19:45 - 21.06.2023 20:00","n/e","n/e","n/e","3431","3567","4776"
"21.06.2023 20:00 - 21.06.2023 20:15","n/e","n/e","n/e","3373","3514","4975"
"21.06.2023 20:15 - 21.06.2023 20:30","n/e","n/e","n/e","3299","3464","4913"
"21.06.2023 20:30 - 21.06.2023 20:45","n/e","n/e","n/e","3228","3424","4846"
"21.06.2023 20:45 - 21.06.2023 21:00","n/e","n/e","n/e","3163","3387","4773"
"21.06.2023 21:00 - 21.06.2023 21:15","n/e","n/e","n/e","3080","3383","4759"
"21.06.2023 21:15 - 21.06.2023 21:30","n/e","n/e","n/e","3046","3316","4693"
"21.06.2023 21:30 - 21.06.2023 21:45","n/e","n/e","n/e","3031","3222","4618"
"21.06.2023 21:45 - 21.06.2023 22:00","n/e","n/e","n/e","3026","3111","4534"
"21.06.2023 22:00 - 21.06.2023 22:15","n/e","n/e","n/e","3051","2974","4405"
"21.06.2023 22:15 - 21.06.2023 22:30","n/e","n/e","n/e","3029","2875","4325"
"21.06.2023 22:30 - 21.06.2023 22:45","n/e","n/e","n/e","2984","2798","4236"
"21.06.2023 22:45 - 21.06.2023 23:00","n/e","n/e","n/e","2921","2744","4140"
"21.06.2023 23:00 - 21.06.2023 23:15","n/e","n/e","n/e","2845","2686","3984"
"21.06.2023 23:15 - 21.06.2023 23:30","n/e","n/e","n/e","2774","2662","3849"
"21.06.2023 23:30 - 21.06.2023 23:45","n/e","n/e","n/e","2712","2648","3708"
"21.06.2023 23:45 - 22.06.2023 00:00","n/e","n/e","n/e","2664","2638","3567"
"22.06.2023 00:00 - 22.06.2023 00:15","n/e","n/e","n/e","3212","3811","3811"
"22.06.2023 00:15 - 22.06.2023 00:30","n/e","n/e","n/e","3156","3667","3667"
"22.06.2023 00:30 - 22.06.2023 00:45","n/e","n/e","n/e","3107","3530","3530"
"22.06.2023 00:45 - 22.06.2023 01:00","n/e","n/e","n/e","3062","3398","3398"
"22.06.2023 01:00 - 22.06.2023 01:15","n/e","n/e","n/e","3027","3781","3781"
"22.06.2023 01:15 - 22.06.2023 01:30","n/e","n/e","n/e","2977","3619","3619"
"22.06.2023 01:30 - 22.06.2023 01:45","n/e","n/e","n/e","2920","3470","3470"
"22.06.2023 01:45 - 22.06.2023 02:00","n/e","n/e","n/e","2862","3338","3338"
"22.06.2023 02:00 - 22.06.2023 02:15","n/e","n/e","n/e","2786","3243","3243"
"22.06.2023 02:15 - 22.06.2023 02:30","n/e","n/e","n/e","2743","3146","3146"
"22.06.2023 02:30 - 22.06.2023 02:45","n/e","n/e","n/e","2715","3057","3057"
"22.06.2023 02:45 - 22.06.2023 03:00","n/e","n/e","n/e","2698","2980","2980"
"22.06.2023 03:00 - 22.06.2023 03:15","n/e","n/e","n/e","2692","2624","2624"
"22.06.2023 03:15 - 22.06.2023 03:30","n/e","n/e","n/e","2675","2616","2616"
"22.06.2023 03:30 - 22.06.2023 03:45","n/e","n/e","n/e","2650","2622","2622"
